term_id;term_name;term_source;He_down;He_up;Lind_down;Lind_up;Car_down;Car_up;Bai_F_abd_down;Bai_F_abd_up;Bai_F_head_down;Bai_F_head_up;Bai_M_abd_down;Bai_M_abd_up;Bai_M_head_down;Bai_M_head_up;He_down_cov;He_up_cov;Lind_down_cov;Lind_up_cov;Car_down_cov;Car_up_cov;Bai_F_abd_down_cov;Bai_F_abd_up_cov;Bai_F_head_down_cov;Bai_F_head_up_cov;Bai_M_abd_down_cov;Bai_M_abd_up_cov;Bai_M_head_down_cov;Bai_M_head_up_cov 
GO:0032981;mitochondrial respiratory chain complex I assembly;GO:BP;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0.027777777777777776;0;0;0;0;0;0;0;0;0;0;0.027777777777777776;0
GO:0034754;cellular hormone metabolic process;GO:BP;0;1;1;1;0;0;1;0;1;0;1;0;1;0;0;0.015384615384615385;0.03076923076923077;0.015384615384615385;0;0;0.015384615384615385;0;0.03076923076923077;0;0.03076923076923077;0;0.03076923076923077;0
GO:0034762;regulation of transmembrane transport;GO:BP;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0.015873015873015872;0;0.015873015873015872;0;0;0;0.047619047619047616;0;0;0;0.031746031746031744;0;0
GO:0034765;regulation of ion transmembrane transport;GO:BP;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0.016129032258064516;0;0.016129032258064516;0;0;0;0.04838709677419355;0;0;0;0.03225806451612903;0;0
GO:0035112;genitalia morphogenesis;GO:BP;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0.047619047619047616;0;0;0;0;0;0.047619047619047616;0;0;0;0;0;0
GO:0035126;post-embryonic genitalia morphogenesis;GO:BP;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0.05263157894736842;0;0;0;0;0;0.05263157894736842;0;0;0;0;0;0
GO:0035152;regulation of tube architecture, open tracheal system;GO:BP;0;1;0;1;0;0;1;1;1;0;0;1;1;0;0;0.01098901098901099;0;0.01098901098901099;0;0;0.01098901098901099;0.04395604395604396;0.01098901098901099;0;0;0.01098901098901099;0.01098901098901099;0
GO:0035176;social behavior;GO:BP;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.14285714285714285;0;0;0;0;0;0;0;0;0;0;0;0
GO:0035187;hatching behavior;GO:BP;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0.3333333333333333;0;0;0;0;0;0;0;0;0.3333333333333333;0;0;0
GO:0035188;hatching;GO:BP;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0.25;0;0;0;0;0;0;0;0;0.25;0;0;0
GO:0035194;post-transcriptional gene silencing by RNA;GO:BP;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.016129032258064516;0;0;0;0;0;0;0;0;0;0;0;0
GO:0035215;genital disc development;GO:BP;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0.02;0;0;0;0;0.02;0.02;0;0;0;0;0;0
GO:0035260;internal genitalia morphogenesis;GO:BP;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0
GO:0035295;tube development;GO:BP;0;1;0;1;0;0;1;1;1;0;1;1;1;0;0;0.0014044943820224719;0;0.011235955056179775;0;0;0.009831460674157303;0.011235955056179775;0.0014044943820224719;0;0.004213483146067416;0.0028089887640449437;0.004213483146067416;0
GO:0035337;fatty-acyl-CoA metabolic process;GO:BP;0;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0.027777777777777776;0;0;0;0;0;0.027777777777777776;0;0;0.027777777777777776;0;0.08333333333333333;0
GO:0035383;thioester metabolic process;GO:BP;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0.01694915254237288;0;0;0;0;0;0.01694915254237288;0.05084745762711865;0;0.03389830508474576;0;0.0847457627118644;0
GO:0035384;thioester biosynthetic process;GO:BP;0;1;0;0;0;0;0;0;1;0;1;0;1;0;0;0.037037037037037035;0;0;0;0;0;0;0.07407407407407407;0;0.037037037037037035;0;0.14814814814814814;0
GO:0035435;phosphate ion transmembrane transport;GO:BP;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0.05263157894736842;0;0;0;0;0;0.05263157894736842;0;0;0;0.05263157894736842;0;0
GO:0035493;SNARE complex assembly;GO:BP;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0.1;0;0;0;0;0;0;0;0;0;0
GO:0035637;multicellular organismal signaling;GO:BP;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0.058823529411764705;0;0;0;0;0;0.058823529411764705;0.058823529411764705;0;0;0;0;0
GO:0035239;tube morphogenesis;GO:BP;0;1;0;1;0;0;1;1;1;0;1;1;1;0;0;0.0019880715705765406;0;0.015904572564612324;0;0;0.009940357852882704;0.011928429423459244;0.0019880715705765406;0;0.0019880715705765406;0.0019880715705765406;0.003976143141153081;0
GO:0034644;cellular response to UV;GO:BP;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0.06666666666666667;0;0;0;0;0;0;0;0;0;0;0.06666666666666667;0
GO:0033108;mitochondrial respiratory chain complex assembly;GO:BP;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0.014285714285714285;0;0;0;0;0;0;0;0;0;0;0.014285714285714285;0
GO:0033674;positive regulation of kinase activity;GO:BP;0;1;0;0;1;1;1;1;0;0;0;1;0;1;0;0.011111111111111112;0;0;0.09090909090909091;0.09090909090909091;0.011111111111111112;0.011111111111111112;0;0;0;0.011111111111111112;0;0.011111111111111112
GO:0033865;nucleoside bisphosphate metabolic process;GO:BP;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0.014492753623188406;0;0;0;0;0;0.014492753623188406;0.043478260869565216;0;0.028985507246376812;0;0.07246376811594203;0
GO:0033866;nucleoside bisphosphate biosynthetic process;GO:BP;0;1;0;0;0;0;0;0;1;0;1;0;1;0;0;0.029411764705882353;0;0;0;0;0;0;0.058823529411764705;0;0.029411764705882353;0;0.11764705882352941;0
GO:0033875;ribonucleoside bisphosphate metabolic process;GO:BP;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0.014492753623188406;0;0;0;0;0;0.014492753623188406;0.043478260869565216;0;0.028985507246376812;0;0.07246376811594203;0
GO:0034030;ribonucleoside bisphosphate biosynthetic process;GO:BP;0;1;0;0;0;0;0;0;1;0;1;0;1;0;0;0.029411764705882353;0;0;0;0;0;0;0.058823529411764705;0;0.029411764705882353;0;0.11764705882352941;0
GO:0034032;purine nucleoside bisphosphate metabolic process;GO:BP;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0.014492753623188406;0;0;0;0;0;0.014492753623188406;0.043478260869565216;0;0.028985507246376812;0;0.07246376811594203;0
GO:0034033;purine nucleoside bisphosphate biosynthetic process;GO:BP;0;1;0;0;0;0;0;0;1;0;1;0;1;0;0;0.029411764705882353;0;0;0;0;0;0;0.058823529411764705;0;0.029411764705882353;0;0.11764705882352941;0
GO:0034248;regulation of cellular amide metabolic process;GO:BP;0;1;1;1;0;0;1;1;1;0;1;1;1;0;0;0.004132231404958678;0.008264462809917356;0.008264462809917356;0;0;0.02066115702479339;0.004132231404958678;0.004132231404958678;0;0.012396694214876033;0.004132231404958678;0.008264462809917356;0
GO:0034249;negative regulation of cellular amide metabolic process;GO:BP;0;1;1;0;0;0;1;1;1;0;1;1;1;0;0;0.010526315789473684;0.010526315789473684;0;0;0;0.021052631578947368;0.010526315789473684;0.010526315789473684;0;0.021052631578947368;0.010526315789473684;0.010526315789473684;0
GO:0034329;cell junction assembly;GO:BP;0;1;1;1;0;0;1;1;0;0;0;0;0;1;0;0.004347826086956522;0.008695652173913044;0.008695652173913044;0;0;0.008695652173913044;0.004347826086956522;0;0;0;0;0;0.004347826086956522
GO:0034332;adherens junction organization;GO:BP;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0.02857142857142857;0.02857142857142857;0;0;0;0;0;0;0;0;0;0;0
GO:0034333;adherens junction assembly;GO:BP;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0.05555555555555555;0.05555555555555555;0;0;0;0;0;0;0;0;0;0;0
GO:0034401;chromatin organization involved in regulation of transcription;GO:BP;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0.0055248618784530384;0;0;0;0;0.027624309392265192;0;0;0;0;0;0.0055248618784530384;0
GO:0034440;lipid oxidation;GO:BP;0;1;1;1;0;0;0;0;1;0;0;1;1;0;0;0.025;0.025;0.025;0;0;0;0;0.075;0;0;0.025;0.05;0
GO:0034599;cellular response to oxidative stress;GO:BP;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0.02127659574468085;0.02127659574468085;0;0;0;0;0;0;0;0;0;0;0
GO:0030050;vesicle transport along actin filament;GO:BP;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.09090909090909091;0;0;0;0;0;0;0;0;0;0;0;0
GO:0030048;actin filament-based movement;GO:BP;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0.024390243902439025;0;0.04878048780487805;0;0;0;0;0;0;0;0;0;0
GO:0010840;regulation of circadian sleep/wake cycle, wakefulness;GO:BP;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0
GO:0010841;positive regulation of circadian sleep/wake cycle, wakefulness;GO:BP;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0
GO:0010941;regulation of cell death;GO:BP;0;1;1;0;0;0;1;1;1;1;0;0;1;1;0;0.003787878787878788;0.003787878787878788;0;0;0;0.011363636363636364;0.015151515151515152;0.003787878787878788;0.003787878787878788;0;0;0.003787878787878788;0.003787878787878788
GO:0010951;negative regulation of endopeptidase activity;GO:BP;0;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0.00980392156862745;0;0;0;0;0;0.0392156862745098;0;0;0.0196078431372549;0;0.0392156862745098;0
GO:0010952;positive regulation of peptidase activity;GO:BP;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0.027777777777777776;0.027777777777777776;0;0;0;0;0;0;0;0.027777777777777776;0;0;0
GO:0012501;programmed cell death;GO:BP;0;1;1;1;0;1;1;1;0;1;1;0;0;1;0;0.00303951367781155;0.0060790273556231;0.0060790273556231;0;0.02702702702702703;0.0121580547112462;0.00911854103343465;0;0.00303951367781155;0.00303951367781155;0;0;0.00303951367781155
GO:0014706;striated muscle tissue development;GO:BP;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0.0625;0.125;0;0;0;0;0.0625;0;0;0;0.0625;0;0
GO:0014902;myotube differentiation;GO:BP;0;1;1;0;0;0;1;0;1;0;0;0;1;0;0;0.02631578947368421;0.05263157894736842;0;0;0;0.02631578947368421;0;0.02631578947368421;0;0;0;0.02631578947368421;0
GO:0010817;regulation of hormone levels;GO:BP;0;1;1;1;0;0;1;1;1;0;1;1;1;0;0;0.009174311926605505;0.027522935779816515;0.009174311926605505;0;0;0.009174311926605505;0.009174311926605505;0.027522935779816515;0;0.045871559633027525;0.009174311926605505;0.03669724770642202;0
GO:0015718;monocarboxylic acid transport;GO:BP;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0.034482758620689655;0;0.034482758620689655;0;0;0;0;0;0;0.034482758620689655;0;0.06896551724137931;0
GO:0015807;L-amino acid transport;GO:BP;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0.04;0;0;0;0;0.08;0.04;0;0;0;0;0;0
GO:0015849;organic acid transport;GO:BP;0;1;1;1;0;0;1;1;1;0;1;0;1;0;0;0.009345794392523364;0.009345794392523364;0.028037383177570093;0;0;0.028037383177570093;0.018691588785046728;0.009345794392523364;0;0.009345794392523364;0;0.018691588785046728;0
GO:0015985;energy coupled proton transport, down electrochemical gradient;GO:BP;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0.03333333333333333;0;0;0;0;0;0.03333333333333333;0;0;0;0;0;0
GO:0015986;ATP synthesis coupled proton transport;GO:BP;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0.03333333333333333;0;0;0;0;0;0.03333333333333333;0;0;0;0;0;0
GO:0016050;vesicle organization;GO:BP;0;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0.008849557522123894;0;0.017699115044247787;0;0;0;0;0;0;0.008849557522123894;0.008849557522123894;0;0
GO:0016051;carbohydrate biosynthetic process;GO:BP;0;1;1;1;0;0;0;1;1;0;1;1;1;0;0;0.015873015873015872;0.015873015873015872;0.031746031746031744;0;0;0;0.031746031746031744;0.015873015873015872;0;0.06349206349206349;0.015873015873015872;0.09523809523809523;0
GO:0015698;inorganic anion transport;GO:BP;0;1;1;1;0;0;1;1;1;0;1;1;0;0;0;0.014084507042253521;0.014084507042253521;0.04225352112676056;0;0;0.014084507042253521;0.014084507042253521;0.014084507042253521;0;0.028169014084507043;0.014084507042253521;0;0
GO:0010648;negative regulation of cell communication;GO:BP;0;1;0;1;0;0;1;1;1;0;0;1;0;0;0;0.0026595744680851063;0;0.013297872340425532;0;0;0.007978723404255319;0.02127659574468085;0.0026595744680851063;0;0;0.0026595744680851063;0;0
GO:0010647;positive regulation of cell communication;GO:BP;0;1;1;1;0;0;1;1;0;0;1;1;1;1;0;0.002197802197802198;0.002197802197802198;0.01098901098901099;0;0;0.006593406593406593;0.013186813186813187;0;0;0.004395604395604396;0.01098901098901099;0.004395604395604396;0.002197802197802198
GO:0009991;response to extracellular stimulus;GO:BP;0;1;0;1;0;0;0;0;1;0;1;1;1;0;0;0.005747126436781609;0;0.022988505747126436;0;0;0;0;0.005747126436781609;0;0.017241379310344827;0.005747126436781609;0.011494252873563218;0
GO:0010043;response to zinc ion;GO:BP;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0.05263157894736842;0;0.05263157894736842;0;0;0;0.05263157894736842;0;0;0.05263157894736842;0;0;0
GO:0010160;formation of animal organ boundary;GO:BP;0;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0.022727272727272728;0;0.022727272727272728;0;0;0.022727272727272728;0.022727272727272728;0;0;0;0;0;0
GO:0010257;NADH dehydrogenase complex assembly;GO:BP;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0.027777777777777776;0;0;0;0;0;0;0;0;0;0;0.027777777777777776;0
GO:0010312;detoxification of zinc ion;GO:BP;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0.08333333333333333;0;0.08333333333333333;0;0;0;0;0;0;0;0;0;0
GO:0010466;negative regulation of peptidase activity;GO:BP;0;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0.00980392156862745;0;0;0;0;0;0.0392156862745098;0;0;0.0196078431372549;0;0.0392156862745098;0
GO:0010469;regulation of signaling receptor activity;GO:BP;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0
GO:0010557;positive regulation of macromolecule biosynthetic process;GO:BP;0;1;1;1;0;0;1;1;0;0;1;1;1;0;0;0.0015552099533437014;0.006220839813374806;0.006220839813374806;0;0;0.012441679626749611;0.004665629860031105;0;0;0.0015552099533437014;0.0015552099533437014;0.0015552099533437014;0
GO:0010562;positive regulation of phosphorus metabolic process;GO:BP;0;1;0;0;1;1;1;1;0;0;0;1;0;1;0;0.0078125;0;0;0.07692307692307693;0.07692307692307693;0.0078125;0.015625;0;0;0;0.015625;0;0.0078125
GO:0016053;organic acid biosynthetic process;GO:BP;0;1;1;1;0;0;1;1;1;0;1;1;1;0;0;0.007352941176470588;0.007352941176470588;0.007352941176470588;0;0;0.007352941176470588;0.029411764705882353;0.07352941176470588;0;0.0661764705882353;0.014705882352941176;0.09558823529411764;0
GO:0006030;chitin metabolic process;GO:BP;0;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0.047619047619047616;0;0;0;0;0;0.047619047619047616;0;0;0.047619047619047616;0;0.047619047619047616;0
GO:0016054;organic acid catabolic process;GO:BP;0;1;1;1;0;0;0;1;1;0;1;1;1;0;0;0.009009009009009009;0.036036036036036036;0.036036036036036036;0;0;0;0.009009009009009009;0.0990990990990991;0;0.02702702702702703;0.009009009009009009;0.10810810810810811;0
GO:0019835;cytolysis;GO:BP;0;1;0;1;0;0;0;0;1;0;1;1;0;0;0;0.08333333333333333;0;0.08333333333333333;0;0;0;0;0.08333333333333333;0;0.08333333333333333;0.08333333333333333;0;0
GO:0022898;regulation of transmembrane transporter activity;GO:BP;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0.02564102564102564;0;0;0;0;0;0.02564102564102564;0;0;0;0.02564102564102564;0;0
GO:0023056;positive regulation of signaling;GO:BP;0;1;1;1;0;0;1;1;0;0;1;1;1;1;0;0.002197802197802198;0.002197802197802198;0.01098901098901099;0;0;0.006593406593406593;0.013186813186813187;0;0;0.004395604395604396;0.01098901098901099;0.004395604395604396;0.002197802197802198
GO:0023057;negative regulation of signaling;GO:BP;0;1;0;1;0;0;1;1;1;0;0;1;0;0;0;0.002652519893899204;0;0.013262599469496022;0;0;0.007957559681697613;0.021220159151193633;0.002652519893899204;0;0;0.002652519893899204;0;0
GO:0023061;signal release;GO:BP;0;1;0;0;0;0;0;1;1;0;1;1;1;0;0;0.006993006993006993;0;0;0;0;0;0.013986013986013986;0.006993006993006993;0;0.013986013986013986;0.013986013986013986;0.006993006993006993;0
GO:0030003;cellular cation homeostasis;GO:BP;0;1;1;1;0;0;0;1;1;1;1;1;1;0;0;0.007246376811594203;0.007246376811594203;0.007246376811594203;0;0;0;0.028985507246376812;0.007246376811594203;0.007246376811594203;0.007246376811594203;0.014492753623188406;0.007246376811594203;0
GO:0022416;chaeta development;GO:BP;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0.012195121951219513;0.024390243902439025;0;0;0;0;0;0;0;0;0.012195121951219513;0;0
GO:0019395;fatty acid oxidation;GO:BP;0;1;1;1;0;0;0;0;1;0;0;1;1;0;0;0.02564102564102564;0.02564102564102564;0.02564102564102564;0;0;0;0;0.07692307692307693;0;0;0.02564102564102564;0.05128205128205128;0
GO:0019226;transmission of nerve impulse;GO:BP;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0.058823529411764705;0;0;0;0;0;0.058823529411764705;0.058823529411764705;0;0;0;0;0
GO:0016202;regulation of striated muscle tissue development;GO:BP;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0.4;0;0;0;0;0;0;0;0;0;0;0
GO:0016246;RNA interference;GO:BP;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.02857142857142857;0;0;0;0;0;0;0;0;0;0;0;0
GO:0016360;sensory organ precursor cell fate determination;GO:BP;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0.045454545454545456;0;0;0;0;0.045454545454545456;0.045454545454545456;0;0;0;0;0;0
GO:0016441;posttranscriptional gene silencing;GO:BP;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.014705882352941176;0;0;0;0;0;0;0;0;0;0;0;0
GO:0016458;gene silencing;GO:BP;0;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0.003952569169960474;0;0.003952569169960474;0;0;0.019762845849802372;0;0;0;0;0;0.003952569169960474;0
GO:0016485;protein processing;GO:BP;0;1;0;0;1;0;1;0;1;0;1;0;1;0;0;0.00980392156862745;0;0;0.058823529411764705;0;0.00980392156862745;0;0.0196078431372549;0;0.058823529411764705;0;0.0392156862745098;0
GO:0016540;protein autoprocessing;GO:BP;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0.1111111111111111;0;0;0;0;0.1111111111111111;0;0;0;0;0;0;0
GO:0016545;male courtship behavior, veined wing vibration;GO:BP;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0625;0;0;0;0;0;0;0;0;0;0;0;0
GO:0016553;base conversion or substitution editing;GO:BP;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.14285714285714285;0;0;0;0;0;0;0;0;0;0;0;0
GO:0017143;insecticide metabolic process;GO:BP;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0.14285714285714285;0;0;0;0;0;0;0.2857142857142857;0;0;0;0.14285714285714285;0
GO:0017145;stem cell division;GO:BP;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0.01694915254237288;0;0;0;0;0.01694915254237288;0;0.01694915254237288;0;0;0.01694915254237288;0;0
GO:0017148;negative regulation of translation;GO:BP;0;1;1;0;0;0;1;1;1;0;1;1;1;0;0;0.011627906976744186;0.011627906976744186;0;0;0;0.023255813953488372;0.011627906976744186;0.011627906976744186;0;0.011627906976744186;0.011627906976744186;0.011627906976744186;0
GO:0018215;protein phosphopantetheinylation;GO:BP;0;1;1;1;0;0;0;0;1;0;1;0;0;0;0;0.007246376811594203;0.007246376811594203;0.007246376811594203;0;0;0;0;0.014492753623188406;0;0.007246376811594203;0;0;0
GO:0019220;regulation of phosphate metabolic process;GO:BP;0;1;1;0;1;1;1;1;0;0;0;1;0;1;0;0.0038314176245210726;0.0038314176245210726;0;0.021739130434782608;0.021739130434782608;0.007662835249042145;0.007662835249042145;0;0;0;0.007662835249042145;0;0.0038314176245210726
GO:0016055;Wnt signaling pathway;GO:BP;0;1;1;1;0;0;1;1;0;0;0;1;1;0;0;0.0072992700729927005;0.0072992700729927005;0.014598540145985401;0;0;0.014598540145985401;0.0072992700729927005;0;0;0;0.0072992700729927005;0.0072992700729927005;0
GO:0006023;aminoglycan biosynthetic process;GO:BP;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05555555555555555;0;0;0;0;0;0;0;0;0;0;0;0
GO:0006022;aminoglycan metabolic process;GO:BP;0;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0.018518518518518517;0;0;0;0;0;0.037037037037037035;0;0;0.018518518518518517;0;0.018518518518518517;0
GO:0036058;filtration diaphragm assembly;GO:BP;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0.2;0;0;0;0;0;0;0;0;0;0;0
GO:0001700;embryonic development via the syncytial blastoderm;GO:BP;0;1;1;1;0;0;1;0;0;0;0;1;0;0;0;0.005952380952380952;0.005952380952380952;0.005952380952380952;0;0;0.005952380952380952;0;0;0;0;0.005952380952380952;0;0
GO:0001709;cell fate determination;GO:BP;0;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0.007462686567164179;0;0.007462686567164179;0;0;0.022388059701492536;0.007462686567164179;0;0;0;0;0;0
GO:0001736;establishment of planar polarity;GO:BP;0;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0.010416666666666666;0.010416666666666666;0.010416666666666666;0;0;0.010416666666666666;0.03125;0;0;0;0;0;0
GO:0001738;morphogenesis of a polarized epithelium;GO:BP;0;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0.009433962264150943;0.009433962264150943;0.009433962264150943;0;0;0.009433962264150943;0.02830188679245283;0;0;0;0;0;0
GO:0001745;compound eye morphogenesis;GO:BP;0;1;1;1;0;0;1;1;0;1;1;1;0;0;0;0.003257328990228013;0.006514657980456026;0.009771986970684038;0;0;0.009771986970684038;0.013029315960912053;0;0.016286644951140065;0.003257328990228013;0.003257328990228013;0;0
GO:0001932;regulation of protein phosphorylation;GO:BP;0;1;0;0;1;1;1;1;0;0;0;0;0;1;0;0.005649717514124294;0;0;0.034482758620689655;0.034482758620689655;0.005649717514124294;0.005649717514124294;0;0;0;0;0;0.005649717514124294
GO:0001934;positive regulation of protein phosphorylation;GO:BP;0;1;0;0;1;1;0;1;0;0;0;0;0;1;0;0.011111111111111112;0;0;0.1;0.1;0;0.011111111111111112;0;0;0;0;0;0.011111111111111112
GO:0001941;postsynaptic membrane organization;GO:BP;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0.07142857142857142;0.07142857142857142;0;0;0;0;0;0;0;0;0;0;0
GO:0002009;morphogenesis of an epithelium;GO:BP;0;1;1;1;0;0;1;1;0;0;1;1;1;0;0;0.0017123287671232876;0.0017123287671232876;0.0136986301369863;0;0;0.008561643835616438;0.0136986301369863;0;0;0.0017123287671232876;0.0017123287671232876;0.0017123287671232876;0
GO:0001676;long-chain fatty acid metabolic process;GO:BP;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0.03571428571428571;0;0;0;0;0;0.03571428571428571;0.03571428571428571;0;0.03571428571428571;0;0.07142857142857142;0
GO:0002181;cytoplasmic translation;GO:BP;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0.006711409395973154;0.020134228187919462;0;0;0;0;0;0.026845637583892617;0;0;0;0.006711409395973154;0
GO:0003002;regionalization;GO:BP;0;1;1;1;0;0;1;1;0;0;1;1;0;0;0;0.002127659574468085;0.00425531914893617;0.00851063829787234;0;0;0.023404255319148935;0.00851063829787234;0;0;0.002127659574468085;0.006382978723404255;0;0
GO:0003333;amino acid transmembrane transport;GO:BP;0;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0.0196078431372549;0;0.0196078431372549;0;0;0.058823529411764705;0.0392156862745098;0;0;0;0;0;0
GO:0003401;axis elongation;GO:BP;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.14285714285714285;0;0;0;0;0;0;0;0;0;0;0;0
GO:0002164;larval development;GO:BP;0;1;1;1;0;0;1;1;0;0;1;1;0;0;0;0.0053475935828877;0.0053475935828877;0.0053475935828877;0;0;0.0106951871657754;0.0106951871657754;0;0;0.0053475935828877;0.0106951871657754;0;0
GO:0001655;urogenital system development;GO:BP;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0.013333333333333334;0.013333333333333334;0.013333333333333334;0;0;0.02666666666666667;0;0;0;0;0;0;0
GO:0001654;eye development;GO:BP;0;1;1;1;0;0;1;1;0;1;1;1;0;0;0;0.002551020408163265;0.00510204081632653;0.007653061224489796;0;0;0.007653061224489796;0.012755102040816327;0;0.012755102040816327;0.002551020408163265;0.00510204081632653;0;0
GO:0001505;regulation of neurotransmitter levels;GO:BP;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0.008264462809917356;0;0;0;0;0;0.01652892561983471;0.008264462809917356;0;0.008264462809917356;0.008264462809917356;0;0
GO:0000122;negative regulation of transcription by RNA polymerase II;GO:BP;0;1;1;1;0;0;1;1;0;0;1;0;0;0;0;0.004081632653061225;0.004081632653061225;0.00816326530612245;0;0;0.004081632653061225;0.004081632653061225;0;0;0.004081632653061225;0;0;0
GO:0000165;MAPK cascade;GO:BP;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0.00684931506849315;0;0;0;0;0.0136986301369863;0.0136986301369863;0;0;0;0.00684931506849315;0;0
GO:0000187;activation of MAPK activity;GO:BP;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1111111111111111;0;0;0;0;0;0;0;0;0;0;0;0
GO:0000209;protein polyubiquitination;GO:BP;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0.01;0;0;0;0;0.01;0.02;0;0;0;0.02;0;0
GO:0000768;syncytium formation by plasma membrane fusion;GO:BP;0;1;1;0;0;0;1;0;1;0;0;0;1;0;0;0.02631578947368421;0.05263157894736842;0;0;0;0.02631578947368421;0;0.02631578947368421;0;0;0;0.02631578947368421;0
GO:0001101;response to acid chemical;GO:BP;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.038461538461538464;0;0;0;0;0;0;0;0;0;0;0;0
GO:0036059;nephrocyte diaphragm assembly;GO:BP;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0.25;0.25;0;0;0;0;0;0;0;0;0;0;0
GO:0048515;spermatid differentiation;GO:BP;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0.008;0.008;0;0;0;0.008;0;0;0;0.008;0;0;0
GO:0048520;positive regulation of behavior;GO:BP;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0.03125;0;0;0;0;0;0;0;0;0;0;0.0625;0
