term_id	term_name	term_source	He_down	He_up	Lind_down	Lind_up	Car_down	Car_up	Bai_F_abd_down	Bai_F_abd_up	Bai_F_head_down	Bai_F_head_up	Bai_M_abd_down	Bai_M_abd_up	Bai_M_head_down	Bai_M_head_up	He_down_adj_pvalue	He_up_adj_pvalue	Lind_down_adj_pvalue	Lind_up_adj_pvalue	Car_down_adj_pvalue	Car_up_adj_pvalue	Bai_F_abd_down_adj_pvalue	Bai_F_abd_up_adj_pvalue	Bai_F_head_down_adj_pvalue	Bai_F_head_up_adj_pvalue	Bai_M_abd_down_adj_pvalue	Bai_M_abd_up_adj_pvalue	Bai_M_head_down_adj_pvalue	Bai_M_head_up_adj_pvalue 
HP:0025142	Constitutional symptom	HP	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0.7544048183371589	0.4290511604198123	0.9973776278866905	0.589472054078684	1	1	0.9890764829737763	0.5367794728829369	0.7320958200655469	1	0.2220862242867237	0.8386581850266767	0.6499102981437334	1
HP:0000152	Abnormality of head or neck	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7777595198500191	1	1	1	1	1	1	1	1	1	1	1	1	1
HP:0000007	Autosomal recessive inheritance	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7777595198500191	1	1	1	1	1	1	1	1	1	1	1	1	1
HP:0004328	Abnormal anterior eye segment morphology	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7777595198500191	0.6778289246845203	0.8369276514123027	0.9791657086397603	1	1	0.9305295103469488	0.8408721791199196	0.7931129231614324	1	0.870333993910059	1	0.9998824509748244	1
HP:0001595	Abnormal hair morphology	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7777595198500191	0.8969419686136335	0.9144983324518998	0.7100371554478508	1	1	0.9613452837625105	1	0.8345696633762223	1	0.9211592762027511	1	0.8391584513465994	1
HP:0001392	Abnormality of the liver	HP	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0.7777595198500191	0.32487786332084373	0.7730013004106944	0.589472054078684	1	1	0.9613452837625105	0.925389158808399	0.5306682996178821	1	0.16479950374861888	0.9468262697614114	0.40044294676161346	1
HP:0011277	Abnormality of the urinary system physiology	HP	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0.7777595198500191	0.2975452193383494	0.9200063957343784	0.589472054078684	1	1	0.7011929525152328	0.9498878547003062	0.41282890214730356	1	0.08917316080026283	1	0.40044294676161346	1
HP:0001288	Gait disturbance	HP	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.7777595198500191	0.4708821774437137	0.9200063957343784	0.7322255261327503	1	1	0.873649813262645	0.9992921376334676	0.9572381599547927	1	1	0.8233527117244364	0.9998824509748244	1
HP:0000549	Abnormal conjugate eye movement	HP	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.7777595198500191	0.32487786332084373	0.912351169793644	0.8971859212703908	1	1	0.9107675870074741	1	0.8184222897818355	1	1	0.9799721298748669	0.9998824509748244	1
HP:0000492	Abnormal eyelid morphology	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7777595198500191	0.9061747044195527	0.7769521027315798	0.8073997983407122	1	1	0.9798945348444189	1	0.8103096061301274	1	1	0.9617219151721682	0.9998824509748244	1
HP:0000234	Abnormality of the head	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7777595198500191	1	1	1	1	1	1	1	1	1	1	1	1	1
HP:0011138	Abnormality of skin adnexa morphology	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7784097844290038	0.9094695704059617	0.9008385545260437	0.6898469236611637	1	1	0.9625793646736456	1	0.8622957205973031	1	0.9850841816247546	1	0.8859377965046421	1
HP:0001290	Generalized hypotonia	HP	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0.7784097844290038	0.2975452193383494	0.9718098620405539	0.7504768213784678	1	1	0.7031716762618998	1	0.9250158152924872	0.4883011190233978	1	0.9677152288073677	0.9998824509748244	1
HP:0011025	Abnormal cardiovascular system physiology	HP	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0.7786110319160131	0.6985923370757255	0.9071408330824194	0.6941079675569662	1	1	0.7944451475942773	0.09365508394315948	0.8269517780915926	1	0.44370099857815326	0.13907704630878073	0.8483342984079065	1
HP:0040195	Decreased head circumference	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8020810391654772	0.7491224166285188	0.859554687100548	0.8470050757954491	1	1	0.8844386276457777	1	0.8139607396689443	1	1	1	0.9998824509748244	1
HP:0001098	Abnormal fundus morphology	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8020810391654772	0.740559634311472	0.9004189412020914	0.7612845308481235	1	1	0.9622582910314842	0.8436026257793189	0.8404709210509298	1	1	0.9558191179720205	0.9998824509748244	1
HP:0032039	Abnormality of the ocular adnexa	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8020810391654772	0.936463139374176	0.7983232151440435	0.7741996612513995	1	1	0.9622582910314842	0.999379530159338	0.8103096061301274	1	1	0.9893137875026762	0.961260909713754	1
HP:0003674	Onset	HP	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.8020810391654772	0.35667970238723556	0.8043953845780253	0.6659456079048217	1	1	0.9314246547737853	0.9902205451325868	0.9123208634765608	1	0.9211592762027511	0.5943784909988883	0.9654513818521407	1
HP:0000252	Microcephaly	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8020810391654772	0.744856713884985	0.8558961756438298	0.8381791896757201	1	1	0.873649813262645	1	0.8089778925408057	1	1	1	0.9998824509748244	1
HP:0004329	Abnormal posterior eye segment morphology	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8020810391654772	0.740559634311472	0.9004189412020914	0.7629953926361964	1	1	0.9622582910314842	0.8436026257793189	0.8404709210509298	1	1	0.9558191179720205	0.9998824509748244	1
HP:0030669	Abnormal ocular adnexa morphology	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8020810391654772	0.9350077472142552	0.7916227121749405	0.7664531669520916	1	1	0.9622582910314842	0.9992921376334676	0.806725072642564	1	1	0.9889594884989917	0.9579731024757194	1
HP:0000818	Abnormality of the endocrine system	HP	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.8020810391654772	0.3400512502922311	0.9933815919304513	0.6798731668283797	1	1	0.9721573493680975	0.8158441167756841	0.9480969951506347	1	0.8094889915222859	0.9808023316156542	0.9639121609048127	1
HP:0032180	Abnormal circulating metabolite concentration	HP	0	1	0	0	0	0	0	1	1	0	1	0	1	0	0.8020810391654772	0.32487786332084373	0.859554687100548	0.6659456079048217	1	1	0.7031716762618998	0.30080867557407653	0.41282890214730356	1	0.02241362649562858	0.5957197647317547	0.012063943187452986	1
HP:0002012	Abnormality of the abdominal organs	HP	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0.8020810391654772	0.3159532167190208	0.7769521027315798	0.589472054078684	1	1	0.9721573493680975	0.916709699325514	0.5306682996178821	1	0.3452639885917043	0.9808023316156542	0.48660216438872006	1
HP:0000315	Abnormality of the orbital region	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.80636152747132	0.9406835849992913	0.8178956115848243	0.7964381070146114	1	1	0.9625793646736456	1	0.8260207158398484	1	1	0.9950818347855295	0.9757175534931061	1
HP:0010978	Abnormality of immune system physiology	HP	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0.8166412185436281	0.35667970238723556	0.8369276514123027	0.589472054078684	1	1	0.9057671020354864	0.7851639513651043	0.8893315449576754	1	0.2393084473585459	0.782340141770996	0.9334409202037651	1
HP:0011024	Abnormality of the gastrointestinal tract	HP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.8467015267062258	0.8046703787361941	0.47920951225374175	0.7413148769934058	1	1	0.7031716762618998	0.9902205451325868	0.8075915472085134	1	0.9865311930611511	1	0.9431930998467307	1
HP:0000240	Abnormality of skull size	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8467015267062258	0.8099986156038498	0.7769521027315798	0.9287307644971812	1	1	0.9314246547737853	1	0.8139607396689443	0.5826102567171325	1	1	0.9998824509748244	1
HP:0007364	Aplasia/Hypoplasia of the cerebrum	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8467015267062258	0.8079244537649334	0.8275318175716475	0.8782348958006898	1	1	0.9314246547737853	1	0.8103096061301274	1	1	1	0.9998824509748244	1
HP:0030680	Abnormality of cardiovascular system morphology	HP	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0.8467015267062258	0.5887437334626503	0.9119294969954442	0.9227792970345642	1	1	0.873649813262645	0.39148008440732657	0.4815381384025924	1	1	0.5943784909988883	0.9044263809995293	1
HP:0012337	Abnormal homeostasis	HP	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0.8491360687957858	0.2807325696945704	0.887223598438721	0.6292202177246439	1	1	0.9625793646736456	0.5888944107368107	0.6278310043706121	1	0.08471017089742337	0.8666774320441671	0.6904918501368935	1
HP:0002597	Abnormality of the vasculature	HP	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.8491360687957858	0.606145425563119	0.959854164285433	0.7746451042793587	1	1	0.9367799503567463	0.26453483103190567	0.87492253920482	0.5864308631348305	0.8010910411606562	0.8756017797099422	0.9998824509748244	1
HP:0002167	Neurological speech impairment	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8491360687957858	0.606396660944169	0.6321416612852117	0.7154450665691946	1	1	0.9367799503567463	1	0.8345696633762223	1	1	1	0.9025673175487028	1
HP:0000496	Abnormality of eye movement	HP	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.8632963322794938	0.4363615840616071	0.9071408330824194	0.8700418973319876	1	1	0.9142534222442958	1	0.8569321699188642	1	1	1	0.9998824509748244	1
HP:0002715	Abnormality of the immune system	HP	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0.8745135452647727	0.4505378729822446	0.8361519341021459	0.6315730011173472	1	1	0.8719648408744352	0.542329288846907	0.8345696633762223	1	0.19562509534487035	0.6020430399264067	0.9446507669324411	1
HP:0004323	Abnormality of body weight	HP	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.8747247010343707	0.32487786332084373	0.9908395786719463	0.8492936856071643	1	1	0.793222657253453	0.8358337224757402	0.7609583645483999	1	0.8334088911203661	0.7733566629044323	0.9334409202037651	1
HP:0002977	Aplasia/Hypoplasia involving the central nervous system	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8747247010343707	0.6895024803713241	0.912351169793644	0.9351505336504811	1	1	0.942169006789106	1	0.8523604502922659	1	1	1	0.9998824509748244	1
HP:0001252	Hypotonia	HP	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.8747247010343707	0.2975452193383494	0.8313333826238725	0.9028697166234179	1	1	0.9431010530841176	0.9926252890663569	0.7172195210546318	0.6335064517856187	1	1	0.970299734664957	1
HP:0001249	Intellectual disability	HP	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.8747247010343707	0.33723536588415304	0.7945015627937455	0.9287307644971812	1	1	0.9314246547737853	1	0.527920878004544	1	1	1	0.8715186071460945	1
HP:0002060	Abnormal cerebral morphology	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8747247010343707	0.7156525541252831	0.8552516621906632	0.9583180948453471	1	1	0.887207486780285	1	0.7583765354365052	1	1	1	0.9998824509748244	1
HP:0011121	Abnormality of skin morphology	HP	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.8747247010343707	0.6851684013015624	0.859554687100548	0.8275451713476464	1	1	0.9080169625860846	0.6432720453115034	0.5122754521788835	0.6335064517856187	0.4040946635918527	0.5594072218878127	0.8940447755475067	1
HP:0000951	Abnormality of the skin	HP	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.8747247010343707	0.7156525541252831	0.9004189412020914	0.755398714051783	1	1	0.9314246547737853	0.738732209107445	0.5154803031457262	0.6335064517856187	0.42805789239453707	0.5150645256118273	0.906323325811825	1
HP:0001263	Global developmental delay	HP	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.8747247010343707	0.4946282150963371	0.880877778300539	0.7290168283392138	1	1	0.9710934474797578	1	0.7315169993660295	0.6335064517856187	1	1	0.9998824509748244	1
HP:0011458	Abdominal symptom	HP	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.8747247010343707	0.32487786332084373	0.8552516621906632	0.9532784915227656	1	1	0.9017368379751043	1	0.9474345502374909	0.6329488089982531	0.8065845097541866	1	0.9998824509748244	1
HP:0000079	Abnormality of the urinary system	HP	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0.8747247010343707	0.32487786332084373	0.9968101230047736	0.7865503225380027	1	1	0.5211962263966858	1	0.48628763846555606	1	0.6618536270753337	1	0.7275699491907637	1
HP:0012823	Clinical modifier	HP	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.8747247010343707	0.3401195446423497	0.8582655256812932	0.7640992765223342	1	1	0.7944451475942773	1	0.9646188318699632	1	0.8435630224753201	0.7841431460475338	0.9998824509748244	1
HP:0000708	Behavioral abnormality	HP	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.8747247010343707	0.2975452193383494	0.9389082001344151	0.9798515564492682	1	1	0.9663905040477446	0.9902205451325868	0.8003197998617654	0.6335064517856187	1	1	0.8583548611355095	1
HP:0031797	Clinical course	HP	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.8747247010343707	0.32487786332084373	0.7916227121749405	0.7407785346903529	1	1	0.7031716762618998	1	0.9468302642479582	1	0.8032670649187651	0.6589132680008114	0.9998824509748244	1
HP:0011805	Abnormal skeletal muscle morphology	HP	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0.8747247010343707	0.4708821774437137	0.7916227121749405	0.8673503450410763	1	1	0.9003606674544954	0.7759813785635018	0.8237293102746163	1	1	0.4084288486063047	0.9738577380327269	1
HP:0100547	Abnormality of forebrain morphology	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8747247010343707	0.7189832995760235	0.859293493859188	0.9611445789470281	1	1	0.8880147288622667	1	0.7639747496011452	1	1	1	0.9998824509748244	1
HP:0025032	Abnormality of digestive system physiology	HP	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.9001760350540832	0.35667970238723556	0.7329641902118226	0.9294935265427353	1	1	0.7715126419612948	1	0.8569321699188642	0.6617322061248113	0.59099229716645	1	0.9998824509748244	1
HP:0000929	Abnormal skull morphology	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9067042634480116	0.5749440496327166	0.78768395259548	0.799455439324572	1	1	0.9622582910314842	1	0.7172195210546318	0.6684390948648024	1	1	0.9998824509748244	1
HP:0100022	Abnormality of movement	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9067042634480116	0.5765242134020547	0.78768395259548	0.9185185964846162	1	1	0.9322779489501761	0.9959544607335648	0.8541453000541489	1	1	0.9758076482086487	0.9357649030383487	1
HP:0003808	Abnormal muscle tone	HP	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.9067042634480116	0.32487786332084373	0.8281726964331046	0.8673503450410763	1	1	0.9622582910314842	1	0.7635216190234678	0.6684390948648024	1	1	0.9937429991944402	1
HP:0001626	Abnormality of the cardiovascular system	HP	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.9105737180854157	0.5887437334626503	0.8884486902945475	0.9303942270432961	1	1	0.7252457268686315	0.2075644801682315	0.8286401463947484	0.6762970498474058	1	0.5714024367863955	0.9998824509748244	1
HP:0012372	Abnormal eye morphology	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9105737180854157	0.7981068836299302	0.8929478137625008	0.9618413833799112	1	1	0.8426104233407531	0.9688283455452874	0.7847295406223779	1	1	0.9818038095942186	0.9998824509748244	1
HP:0012373	Abnormal eye physiology	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9147310589381769	0.6086691787621767	0.8634822934761927	0.7434822187163413	1	1	0.9721573493680975	0.9902205451325868	0.8622957205973031	0.6848125449718383	1	1	0.9998824509748244	1
HP:0012758	Neurodevelopmental delay	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9147310589381769	0.6034786846091579	0.8589077124705697	0.8547151425517745	1	1	0.9700835004430246	1	0.6658658676627385	0.6848125449718383	1	1	0.9998824509748244	1
HP:0001574	Abnormality of the integument	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9147310589381769	0.6086691787621767	0.8635917718341313	0.8129551340390383	1	1	0.9305295103469488	0.8714391676431154	0.5306682996178821	0.6848125449718383	0.5788827194859383	0.7820067281432346	0.8391584513465994	1
HP:0009121	Abnormal axial skeleton morphology	HP	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.9292165372988005	0.4499905162219998	0.747168017564764	0.6869933393341273	1	1	0.9081475977554799	1	0.7357048788051371	0.7103993699340398	1	1	0.9998824509748244	1
HP:0000119	Abnormality of the genitourinary system	HP	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.9292165372988005	0.32487786332084373	0.9976757440118594	0.8101356138041907	1	1	0.5657046228449689	0.9753974950204194	0.7357048788051371	1	0.8600551327905003	0.9864389901069629	0.8656454849773516	1
HP:0011804	Abnormal muscle physiology	HP	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.9305843053433784	0.32487786332084373	0.78768395259548	0.9056602444557308	1	1	0.9721573493680975	0.9910925160589231	0.8622957205973031	0.7200503802741849	1	0.9296196466714867	0.9409086991494799	1
HP:0012443	Abnormality of brain morphology	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9305843053433784	0.6763272813164916	0.8766737965605254	0.7746263054373187	1	1	0.5732735264455724	1	0.7639747496011452	0.7200503802741849	1	1	0.9998824509748244	1
HP:0001507	Growth abnormality	HP	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.9305843053433784	0.32487786332084373	0.9718098620405539	0.9312077798696903	1	1	0.9519795856601931	0.9992921376334676	0.8509860798224069	1	0.9677621331681043	0.8582508146392102	0.9998824509748244	1
HP:0012759	Neurodevelopmental abnormality	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9372381307110879	1	1	1	1	1	1	1	1	1	1	1	1	1
HP:0011842	Abnormality of skeletal morphology	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9372381307110879	1	1	1	1	1	1	1	1	1	1	1	1	1
HP:0012639	Abnormal nervous system morphology	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9372381307110879	1	1	1	1	1	1	1	1	1	1	1	1	1
HP:0025031	Abnormality of the digestive system	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9372381307110879	0.5200760793822895	0.5797933854256351	0.8130993097174389	1	1	0.8719648408744352	1	0.8103096061301274	0.7477566389820985	0.7033712806088169	1	0.8677605633246193	1
HP:0000478	Abnormality of the eye	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9372381307110879	1	1	1	1	1	1	1	1	1	1	1	1	1
HP:0000271	Abnormality of the face	HP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.9372381307110879	0.9082177240869409	0.45107167791746555	0.6815860755265728	1	1	0.866300729295919	1	0.806725072642564	0.7477566389820985	0.8435630224753201	0.9973236626782839	0.9998824509748244	1
HP:0011446	Abnormality of higher mental function	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9372381307110879	1	1	1	1	1	1	1	1	1	1	1	1	1
HP:0002011	Morphological central nervous system abnormality	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9372381307110879	0.7156525541252831	0.78768395259548	0.8471541718426396	1	1	0.6485765529869227	1	0.7318898605627263	0.7455243069184002	1	1	0.9998824509748244	1
HP:0003011	Abnormality of the musculature	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9372381307110879	1	1	1	1	1	1	1	1	1	1	1	1	1
HP:0000924	Abnormality of the skeletal system	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9486953800741154	1	1	1	1	1	1	1	1	1	1	1	1	1
HP:0000005	Mode of inheritance	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9656814982804567	1	1	1	1	1	1	1	1	1	1	1	1	1
HP:0012638	Abnormal nervous system physiology	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9879476469379321	1	1	1	1	1	1	1	1	1	1	1	1	1
HP:0033127	Abnormality of the musculoskeletal system	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9879476469379321	1	1	1	1	1	1	1	1	1	1	1	1	1
HP:0000707	Abnormality of the nervous system	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9893812342751608	1	1	1	1	1	1	1	1	1	1	1	1	1
HP:0000118	Phenotypic abnormality	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
HP:0000001	HP root	HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO:0016722	oxidoreductase activity, acting on metal ions	GO:MF	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0.02999635207811189	1	1	1	1	1	1	1	0.07199362819812072	1	1	1	1
GO:0008447	L-ascorbate oxidase activity	GO:MF	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0.09354536950418879	1	1	1	1	1	1	1	0.04928617634510039	1	1	1	1
GO:0050664	oxidoreductase activity, acting on NAD(P)H, oxygen as acceptor	GO:MF	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.12439339070129951	1	1	1	1	1	1	1	1	1	1	1	1
GO:0015293	symporter activity	GO:MF	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0.12439339070129951	1	0.04378550829283524	1	1	0.5128018666764501	0.13640615698613964	1	1	0.6906126107567055	1	0.6592351346828653	1
GO:0016175	superoxide-generating NAD(P)H oxidase activity	GO:MF	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.12439339070129951	1	1	1	1	1	1	1	1	1	1	1	1
GO:0000293	ferric-chelate reductase activity	GO:MF	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.12439339070129951	1	1	1	1	1	1	1	1	1	1	1	1
GO:0016682	oxidoreductase activity, acting on diphenols and related substances as donors, oxygen as acceptor	GO:MF	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0.13315970004970723	1	1	1	1	1	1	1	0.06144291952086442	0.019613028096341842	1	1	1
GO:0004322	ferroxidase activity	GO:MF	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0.14263635167514419	1	1	1	1	1	1	1	0.06144291952086442	1	1	1	1
GO:0016724	oxidoreductase activity, acting on metal ions, oxygen as acceptor	GO:MF	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0.14263635167514419	1	1	1	1	1	1	1	0.06144291952086442	1	1	1	1
GO:0015291	secondary active transmembrane transporter activity	GO:MF	0	1	1	1	0	0	1	1	0	0	1	0	0	0	1	0.1658300654533646	0.19346273083391644	0.043384426099374755	1	1	0.4071354762269373	0.15432241597411128	0.7565546861729797	1	0.31100624789149356	0.6042367341103564	0.8642291197939654	1
GO:0008061	chitin binding	GO:MF	0	1	0	1	0	0	0	1	0	0	0	1	0	0	1	0.1658300654533646	1	0.48015567733051956	1	0.623197183	1	0.23480972194221833	0.7523489183189772	1	0.9094567589853374	0.26727639961730015	0.8632178868049029	1
GO:0019003	GDP binding	GO:MF	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.1658300654533646	1	1	1	1	1	1	1	1	1	1	1	1
GO:0005158	insulin receptor binding	GO:MF	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0.17260459459088756	1	1	1	1	0.27346662348851725	1	1	1	1	1	0.2362253715751074	1
GO:0017147	Wnt-protein binding	GO:MF	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0.17322081170622755	1	1	1	1	0.28419532772634193	1	1	1	1	1	1	1
GO:0005283	amino acid:sodium symporter activity	GO:MF	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0.1836216767818376	1	1	1	1	0.33123162972658127	0.4272171349970833	1	1	1	1	1	1
GO:0097602	cullin family protein binding	GO:MF	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.1836216767818376	1	1	1	1	1	1	1	1	1	1	1	1
GO:0016679	oxidoreductase activity, acting on diphenols and related substances as donors	GO:MF	0	1	0	0	0	0	0	1	0	1	1	0	0	0	1	0.1836216767818376	1	1	1	1	1	0.15432241597411128	1	0.07594548253359944	0.09308493676245361	1	1	1
GO:0005112	Notch binding	GO:MF	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0.1836216767818376	1	1	1	1	1	0.4272171349970833	1	1	1	1	1	1
GO:0005416	amino acid:cation symporter activity	GO:MF	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0.1836216767818376	1	1	1	1	0.3427817712762957	0.44161922730205955	1	1	1	1	1	1
GO:0005343	organic acid:sodium symporter activity	GO:MF	0	1	0	1	0	0	1	1	0	0	0	0	0	0	1	0.1836216767818376	1	0.3598862260592123	1	1	0.3359687240810798	0.431905605223722	1	1	1	1	1	1
GO:0005326	neurotransmitter transmembrane transporter activity	GO:MF	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0.19028902223513233	1	1	1	1	0.3438633709483322	0.45320502163683707	1	1	1	1	1	1
GO:0015179	L-amino acid transmembrane transporter activity	GO:MF	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0.19028902223513233	1	1	1	1	0.10078931830624285	0.46535512214697033	1	1	1	1	1	1
GO:0005507	copper ion binding	GO:MF	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0.19028902223513233	1	1	1	1	1	1	1	0.09398697306257991	1	1	1	1
GO:0005201	extracellular matrix structural constituent	GO:MF	0	1	0	1	0	0	0	1	0	1	0	0	0	0	1	0.2268939579265962	1	0.24090272596997372	1	1	1	0.23480972194221833	1	0.10650254962869929	1	1	1	1
GO:0015370	solute:sodium symporter activity	GO:MF	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0.23117833562941556	1	0.46254962431134283	1	1	0.4100459686427196	0.5537227079927065	1	1	1	1	1	1
GO:0022804	active transmembrane transporter activity	GO:MF	0	1	1	1	0	0	0	1	0	0	0	0	0	0	1	0.2533982532110503	0.24664091326557347	0.09767207898250885	1	1	0.6074501355637308	0.26821804730753035	0.9225374651627991	1	0.6933102500793916	0.5073008728302253	0.9905356380543746	1
GO:0015294	solute:cation symporter activity	GO:MF	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0.2584003767379876	1	0.25407561797232064	1	1	0.4240439537833596	0.589395783660733	1	1	1	1	1	1
GO:0005102	signaling receptor binding	GO:MF	0	1	0	0	1	0	1	1	0	0	0	0	0	0	1	0.27222233170628496	1	1	0.338020867	1	0.31647085317206697	0.15432241597411128	0.9381520701449624	1	1	1	0.5191298545766351	1
GO:0016651	oxidoreductase activity, acting on NAD(P)H	GO:MF	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.2924603150489375	0.5299421652702149	1	1	1	1	1	1	1	0.6394816180786302	1	0.615017661853458	1
GO:0015171	amino acid transmembrane transporter activity	GO:MF	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0.2924603150489375	0.548960355117738	0.5779489705590151	1	1	0.07229847744000494	0.3957114462440061	1	1	1	1	1	1
GO:0001664	G protein-coupled receptor binding	GO:MF	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0.2924603150489375	1	1	0.09700737	1	0.4905177854240944	0.6723859875427688	0.5115329985516682	1	1	1	1	1
