term_id	term_name	Dm_F_wh_L	Dm_F_ov	Dp_F_ab	Dp_F_hd	Dp_M_ab	Dp_M_hd	Dm_F_wh_D	Dm_M_ts	Af_F_wh
GO:0010160	formation of animal organ boundary	0	1	0	0	0	0	0	0	0
GO:0048859	formation of anatomical boundary	0	1	1	0	0	0	0	0	0
GO:0006939	smooth muscle contraction	0	1	0	0	0	0	0	0	0
GO:0048645	animal organ formation	0	1	0	0	0	0	0	0	0
GO:0050850	positive regulation of calcium-mediated signaling	0	1	0	0	0	0	0	0	0
GO:0098662	inorganic cation transmembrane transport	0	1	0	0	0	0	1	0	0
GO:0043949	regulation of cAMP-mediated signaling	0	1	0	0	0	0	0	0	0
GO:0003401	axis elongation	0	1	0	0	0	0	0	0	0
GO:0009411	response to UV	0	1	0	1	0	1	0	1	0
GO:0019722	calcium-mediated signaling	0	1	1	1	1	0	0	0	0
GO:0007486	imaginal disc-derived female genitalia development	0	1	0	0	0	0	0	0	0
GO:0070588	calcium ion transmembrane transport	0	1	1	0	1	0	1	0	1
GO:0030728	ovulation	0	1	0	1	0	1	0	0	0
GO:0006814	sodium ion transport	0	1	1	0	0	0	0	0	0
GO:0010035	response to inorganic substance	0	1	0	0	0	0	0	0	0
GO:0030540	female genitalia development	0	1	0	0	0	0	0	0	0
GO:0034605	cellular response to heat	0	1	0	0	0	0	0	1	0
GO:0008593	regulation of Notch signaling pathway	0	1	0	0	0	0	0	0	0
GO:0007605	sensory perception of sound	0	1	0	0	0	0	0	0	0
GO:0098655	cation transmembrane transport	0	1	0	0	0	0	1	0	0
GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	0	1	0	0	0	0	0	0	0
GO:0050848	regulation of calcium-mediated signaling	0	1	0	0	0	0	0	0	0
GO:0098660	inorganic ion transmembrane transport	0	1	1	0	0	0	1	0	0
GO:0010996	response to auditory stimulus	0	1	0	0	0	0	0	0	0
GO:0035152	regulation of tube architecture, open tracheal system	0	1	1	0	0	0	1	0	0
GO:0006801	superoxide metabolic process	0	1	0	0	0	0	0	0	0
GO:0034599	cellular response to oxidative stress	0	1	0	0	0	0	0	0	0
GO:0009083	branched-chain amino acid catabolic process	0	1	0	0	0	0	0	0	0
GO:0071482	cellular response to light stimulus	0	1	0	1	0	1	0	1	0
GO:0007219	Notch signaling pathway	0	1	0	0	0	0	0	0	0
GO:0006816	calcium ion transport	0	1	1	0	1	0	0	0	1
GO:0062197	cellular response to chemical stress	0	1	0	0	0	0	0	0	0
GO:0006937	regulation of muscle contraction	0	1	1	0	1	0	0	0	0
GO:0050954	sensory perception of mechanical stimulus	0	1	0	0	0	0	0	0	0
GO:0071480	cellular response to gamma radiation	0	1	1	0	0	0	0	0	0
GO:0090257	regulation of muscle system process	0	1	1	0	1	0	0	0	0
GO:0009081	branched-chain amino acid metabolic process	0	1	0	0	0	0	0	0	0
GO:0055065	metal ion homeostasis	0	1	1	1	1	0	0	0	0
GO:0006879	cellular iron ion homeostasis	0	1	0	0	0	0	0	0	0
GO:0010038	response to metal ion	0	1	0	0	0	0	0	0	0
GO:0055002	striated muscle cell development	0	0	1	0	1	0	1	0	0
GO:0030239	myofibril assembly	0	0	1	0	1	0	1	0	0
GO:0055001	muscle cell development	0	0	1	0	1	0	1	0	0
GO:0031032	actomyosin structure organization	0	0	1	0	1	0	1	0	0
GO:0051146	striated muscle cell differentiation	0	0	1	0	1	0	1	0	0
GO:0061061	muscle structure development	0	0	1	0	1	0	1	0	0
GO:0042692	muscle cell differentiation	0	0	1	0	1	0	1	0	0
GO:0030036	actin cytoskeleton organization	0	0	1	0	1	0	1	0	0
GO:0030029	actin filament-based process	0	0	1	0	1	0	1	0	0
GO:0045214	sarcomere organization	0	0	1	0	1	0	1	0	0
GO:0010927	cellular component assembly involved in morphogenesis	0	0	1	0	1	0	1	1	0
GO:0006936	muscle contraction	0	0	1	0	1	0	1	0	0
GO:0097435	supramolecular fiber organization	0	0	1	0	1	0	1	0	0
GO:0140694	non-membrane-bounded organelle assembly	0	0	1	0	1	0	0	0	0
GO:0007010	cytoskeleton organization	0	0	1	0	1	0	0	0	0
GO:0060361	flight	0	0	1	0	1	0	0	0	0
GO:0032989	cellular component morphogenesis	0	0	1	0	1	0	1	0	0
GO:0048646	anatomical structure formation involved in morphogenesis	0	0	1	0	1	0	1	0	0
GO:0048856	anatomical structure development	0	0	1	1	1	0	1	0	0
GO:0006959	humoral immune response	0	0	1	1	0	1	0	0	0
GO:0007498	mesoderm development	0	0	1	1	1	0	1	0	0
GO:0070925	organelle assembly	0	0	1	0	1	0	0	0	0
GO:0032502	developmental process	0	0	1	1	1	0	1	0	0
GO:0007517	muscle organ development	0	0	1	0	1	0	0	0	0
GO:0042742	defense response to bacterium	0	0	1	1	1	1	0	0	0
GO:0071689	muscle thin filament assembly	0	0	1	0	1	0	0	0	0
GO:0009617	response to bacterium	0	0	1	1	1	1	0	0	0
GO:0007338	single fertilization	0	0	1	0	0	0	0	0	0
GO:0098542	defense response to other organism	0	0	1	1	1	1	0	0	0
GO:0006952	defense response	0	0	1	1	1	1	0	0	0
GO:0019731	antibacterial humoral response	0	0	1	1	0	1	0	0	0
GO:0006955	immune response	0	0	1	1	0	1	0	0	0
GO:0043207	response to external biotic stimulus	0	0	1	1	1	1	0	0	0
GO:0051707	response to other organism	0	0	1	1	1	1	0	0	0
GO:0009607	response to biotic stimulus	0	0	1	1	1	1	0	0	0
GO:0044419	biological process involved in interspecies interaction between organisms	0	0	1	1	1	1	0	0	0
GO:0048468	cell development	0	0	1	1	1	0	1	0	0
GO:0009566	fertilization	0	0	1	0	0	0	0	0	0
GO:0009653	anatomical structure morphogenesis	0	0	1	1	1	0	1	0	0
GO:0007015	actin filament organization	0	0	1	0	1	0	0	0	0
GO:0002376	immune system process	0	0	1	1	0	1	0	0	0
GO:0030154	cell differentiation	0	0	1	1	1	0	1	0	0
GO:0019730	antimicrobial humoral response	0	0	1	1	0	1	0	1	0
GO:0048869	cellular developmental process	0	0	1	1	1	0	1	0	0
GO:0003009	skeletal muscle contraction	0	0	1	0	1	0	0	0	0
GO:0007527	adult somatic muscle development	0	0	1	0	1	0	0	0	0
GO:0050881	musculoskeletal movement	0	0	1	0	1	0	0	0	0
GO:0050879	multicellular organismal movement	0	0	1	0	1	0	0	0	0
GO:0030198	extracellular matrix organization	0	0	1	0	0	0	1	0	0
GO:0072350	tricarboxylic acid metabolic process	0	0	1	0	1	0	0	0	0
GO:0030241	skeletal muscle myosin thick filament assembly	0	0	1	0	1	0	0	0	0
GO:0071688	striated muscle myosin thick filament assembly	0	0	1	0	1	0	0	0	0
GO:0071711	basement membrane organization	0	0	1	0	0	0	1	0	0
GO:0034446	substrate adhesion-dependent cell spreading	0	0	1	0	0	0	0	0	0
GO:0006941	striated muscle contraction	0	0	1	0	1	0	1	0	0
GO:0006996	organelle organization	0	0	1	0	1	0	0	0	0
GO:0009605	response to external stimulus	0	0	1	1	0	1	0	0	1
GO:0016043	cellular component organization	0	0	1	0	1	0	0	0	0
GO:0043062	extracellular structure organization	0	0	1	0	0	0	1	0	0
GO:0035044	sperm aster formation	0	0	1	0	0	0	0	0	0
GO:0030953	astral microtubule organization	0	0	1	1	0	0	0	0	0
GO:0006102	isocitrate metabolic process	0	0	1	0	1	0	0	0	0
GO:0006950	response to stress	0	0	1	0	0	0	0	0	0
GO:0051017	actin filament bundle assembly	0	0	1	0	1	0	0	0	0
GO:0048082	regulation of adult chitin-containing cuticle pigmentation	0	0	1	0	0	0	0	0	0
GO:0014866	skeletal myofibril assembly	0	0	1	0	1	0	0	1	0
GO:0061572	actin filament bundle organization	0	0	1	0	1	0	0	0	0
GO:0060297	regulation of sarcomere organization	0	0	1	0	1	0	0	0	0
GO:0050905	neuromuscular process	0	0	1	0	1	0	0	0	0
GO:0031034	myosin filament assembly	0	0	1	0	1	0	0	0	0
GO:0009888	tissue development	0	0	1	0	1	0	1	0	0
GO:0006099	tricarboxylic acid cycle	0	0	1	0	1	0	0	0	0
GO:0007525	somatic muscle development	0	0	1	0	1	0	0	0	0
GO:0007147	female meiosis II	0	0	1	0	0	0	0	0	0
GO:0048079	regulation of cuticle pigmentation	0	0	1	0	0	0	0	0	0
GO:0048085	adult chitin-containing cuticle pigmentation	0	0	1	0	0	0	0	0	0
GO:0006260	DNA replication	0	0	1	0	0	0	0	0	0
GO:0003010	voluntary skeletal muscle contraction	0	0	1	0	1	0	0	1	0
GO:0014703	oscillatory muscle contraction	0	0	1	0	1	0	0	1	0
GO:0061983	meiosis II cell cycle process	0	0	1	0	0	0	0	0	0
GO:0071163	DNA replication preinitiation complex assembly	0	0	1	0	0	0	0	0	0
GO:0033627	cell adhesion mediated by integrin	0	0	1	0	0	0	0	0	0
GO:0008354	germ cell migration	0	0	1	0	0	0	0	0	0
GO:0110020	regulation of actomyosin structure organization	0	0	1	0	0	0	0	0	0
GO:0003008	system process	0	0	1	1	1	0	0	0	0
GO:0071840	cellular component organization or biogenesis	0	0	1	0	1	0	0	0	0
GO:0009611	response to wounding	0	0	1	1	1	1	1	0	0
GO:0031033	myosin filament organization	0	0	1	0	1	0	0	0	0
GO:0061982	meiosis I cell cycle process	0	0	1	0	0	0	0	0	0
GO:0006874	cellular calcium ion homeostasis	0	0	1	1	1	0	0	0	0
GO:0072499	photoreceptor cell axon guidance	0	0	1	0	0	0	0	0	0
GO:0048565	digestive tract development	0	0	1	0	0	0	0	0	0
GO:0055123	digestive system development	0	0	1	0	0	0	0	0	0
GO:0055074	calcium ion homeostasis	0	0	1	1	1	0	0	0	0
GO:0051321	meiotic cell cycle	0	0	1	0	0	0	0	0	0
GO:0010882	regulation of cardiac muscle contraction by calcium ion signaling	0	0	1	0	1	0	0	0	0
GO:0007593	chitin-based cuticle sclerotization	0	0	1	0	0	0	0	0	0
GO:0036309	protein localization to M-band	0	0	1	0	1	0	1	0	0
GO:0022414	reproductive process	0	0	1	0	0	0	0	0	0
GO:0007275	multicellular organism development	0	0	1	1	0	0	0	0	0
GO:0007411	axon guidance	0	0	1	0	0	0	0	0	0
GO:0048644	muscle organ morphogenesis	0	0	1	0	1	0	0	0	0
GO:0072503	cellular divalent inorganic cation homeostasis	0	0	1	1	1	0	0	0	0
GO:0007292	female gamete generation	0	0	1	0	0	0	0	0	1
GO:0040011	locomotion	0	0	1	0	1	0	0	0	0
GO:0007280	pole cell migration	0	0	1	0	0	0	0	0	0
GO:0022412	cellular process involved in reproduction in multicellular organism	0	0	1	0	0	0	0	0	1
GO:0097485	neuron projection guidance	0	0	1	0	0	0	0	0	0
GO:0048067	cuticle pigmentation	0	0	1	0	0	0	0	0	0
GO:0006259	DNA metabolic process	0	0	1	0	0	0	0	0	0
GO:0048104	establishment of body hair or bristle planar orientation	0	0	1	0	0	0	0	0	0
GO:0072507	divalent inorganic cation homeostasis	0	0	1	1	1	0	0	0	0
GO:0120081	obsolete positive regulation of microfilament motor activity	0	0	1	0	1	0	1	0	0
GO:1903046	meiotic cell cycle process	0	0	1	0	0	0	0	0	0
GO:0006091	generation of precursor metabolites and energy	0	0	1	1	1	1	0	0	0
GO:0001952	regulation of cell-matrix adhesion	0	0	1	0	1	0	0	0	0
GO:1905786	positive regulation of anaphase-promoting complex-dependent catabolic process	0	0	1	0	0	0	0	0	0
GO:1905784	regulation of anaphase-promoting complex-dependent catabolic process	0	0	1	0	0	0	0	0	0
GO:1904668	positive regulation of ubiquitin protein ligase activity	0	0	1	0	0	0	0	0	0
GO:0009790	embryo development	0	0	1	0	0	0	0	0	0
GO:0032501	multicellular organismal process	0	0	1	1	0	0	1	0	0
GO:0031122	cytoplasmic microtubule organization	0	0	1	0	0	0	0	0	0
GO:0060538	skeletal muscle organ development	0	0	1	0	0	0	0	0	0
GO:0016203	muscle attachment	0	0	1	0	0	0	0	0	0
GO:0032956	regulation of actin cytoskeleton organization	0	0	1	0	1	0	0	0	0
GO:0008015	blood circulation	0	0	1	0	1	0	0	0	0
GO:0060047	heart contraction	0	0	1	0	1	0	0	0	0
GO:0006935	chemotaxis	0	0	1	0	0	0	0	0	0
GO:0046415	urate metabolic process	0	0	1	0	0	0	0	0	0
GO:0019428	allantoin biosynthetic process	0	0	1	0	0	0	0	0	0
GO:0032970	regulation of actin filament-based process	0	0	1	0	1	0	0	0	0
GO:0019628	urate catabolic process	0	0	1	0	0	0	0	0	0
GO:0019953	sexual reproduction	0	0	1	0	0	0	0	0	0
GO:0007409	axonogenesis	0	0	1	0	0	0	0	0	0
GO:0007522	visceral muscle development	0	0	1	0	1	0	0	0	0
GO:0000003	reproduction	0	0	1	0	0	1	0	0	0
GO:0043520	regulation of myosin II filament assembly	0	0	1	0	1	0	0	0	0
GO:1902903	regulation of supramolecular fiber organization	0	0	1	0	1	0	0	0	0
GO:0051643	endoplasmic reticulum localization	0	0	1	0	1	0	0	0	0
GO:0007278	pole cell fate determination	0	0	1	0	0	0	0	0	0
GO:0048070	regulation of developmental pigmentation	0	0	1	0	0	0	0	0	0
GO:0140013	meiotic nuclear division	0	0	1	0	0	0	0	0	0
GO:0120305	regulation of pigmentation	0	0	1	0	0	0	0	0	0
GO:0022607	cellular component assembly	0	0	1	0	1	0	0	0	0
GO:0045229	external encapsulating structure organization	0	0	1	0	0	0	1	0	0
GO:0030032	lamellipodium assembly	0	0	1	0	0	0	0	0	0
GO:1901993	regulation of meiotic cell cycle phase transition	0	0	1	0	0	0	0	0	0
GO:0032231	regulation of actin filament bundle assembly	0	0	1	0	1	0	0	0	0
GO:0048546	digestive tract morphogenesis	0	0	1	0	0	0	0	0	0
GO:0048609	multicellular organismal reproductive process	0	0	1	0	0	0	0	0	0
GO:0006468	protein phosphorylation	0	0	1	0	1	0	0	0	0
GO:0055117	regulation of cardiac muscle contraction	0	0	1	0	1	0	0	0	0
GO:0098771	inorganic ion homeostasis	0	0	1	1	1	0	0	0	0
GO:0045333	cellular respiration	0	0	1	0	1	0	0	0	0
GO:0007276	gamete generation	0	0	1	0	0	0	0	0	0
GO:0055080	cation homeostasis	0	0	1	1	1	0	0	0	0
GO:0061564	axon development	0	0	1	0	0	0	0	0	0
GO:0050801	ion homeostasis	0	0	1	1	1	0	0	0	0
GO:0006127	glycerophosphate shuttle	0	0	1	0	1	0	1	0	0
GO:1990547	mitochondrial phosphate ion transmembrane transport	0	0	1	0	1	0	0	0	0
GO:0005975	carbohydrate metabolic process	0	0	1	1	1	1	0	0	0
GO:0035046	pronuclear migration	0	0	1	0	0	0	0	0	0
GO:0016477	cell migration	0	0	1	0	0	0	0	0	0
GO:0015980	energy derivation by oxidation of organic compounds	0	0	1	1	1	1	0	0	0
GO:0006875	cellular metal ion homeostasis	0	0	1	1	1	0	0	0	0
GO:0097581	lamellipodium organization	0	0	1	0	0	0	0	0	0
GO:0010810	regulation of cell-substrate adhesion	0	0	1	0	1	0	0	0	0
GO:0060048	cardiac muscle contraction	0	0	1	0	1	0	0	0	0
GO:1990709	presynaptic active zone organization	0	0	1	0	0	0	0	0	0
GO:0008037	cell recognition	0	0	1	0	0	0	0	0	0
GO:0070831	basement membrane assembly	0	0	1	0	0	0	1	0	0
GO:0070528	protein kinase C signaling	0	0	1	0	0	0	0	0	0
GO:0007135	meiosis II	0	0	1	0	0	0	0	0	0
GO:0006796	phosphate-containing compound metabolic process	0	0	1	1	1	1	0	0	0
GO:0061058	regulation of peptidoglycan recognition protein signaling pathway	0	0	1	0	0	0	0	0	0
GO:0000255	allantoin metabolic process	0	0	1	0	0	0	0	0	0
GO:0060249	anatomical structure homeostasis	0	0	1	1	1	0	0	0	0
GO:0010286	heat acclimation	0	0	1	0	1	0	0	0	0
GO:0002176	male germ cell proliferation	0	0	1	0	1	0	0	0	0
GO:0003013	circulatory system process	0	0	1	0	1	0	0	0	0
GO:2000254	regulation of male germ cell proliferation	0	0	1	0	1	0	0	0	0
GO:1905937	negative regulation of germ cell proliferation	0	0	1	0	1	0	0	0	0
GO:1904666	regulation of ubiquitin protein ligase activity	0	0	1	0	0	0	0	0	0
GO:0003015	heart process	0	0	1	0	1	0	0	0	0
GO:2000255	negative regulation of male germ cell proliferation	0	0	1	0	1	0	0	0	0
GO:0006942	regulation of striated muscle contraction	0	0	1	0	1	0	0	0	0
GO:0050896	response to stimulus	0	0	1	1	0	0	0	0	0
GO:1902905	positive regulation of supramolecular fiber organization	0	0	1	0	1	0	0	0	0
GO:0048477	oogenesis	0	0	1	0	0	0	0	0	1
GO:0071731	response to nitric oxide	0	0	1	0	0	0	0	0	0
GO:0006261	DNA-templated DNA replication	0	0	1	0	0	0	0	0	0
GO:0016310	phosphorylation	0	0	1	0	1	0	0	0	0
GO:0007344	pronuclear fusion	0	0	1	0	0	0	0	0	0
GO:0000741	karyogamy	0	0	1	0	0	0	0	0	0
GO:0009880	embryonic pattern specification	0	0	1	0	0	0	0	0	0
GO:0007339	binding of sperm to zona pellucida	0	0	1	0	0	0	0	0	0
GO:0035036	sperm-egg recognition	0	0	1	0	0	0	0	0	0
GO:0009988	cell-cell recognition	0	0	1	0	0	0	0	0	0
GO:1900376	regulation of secondary metabolite biosynthetic process	0	0	1	0	0	0	0	0	0
GO:1900377	negative regulation of secondary metabolite biosynthetic process	0	0	1	0	0	0	0	0	0
GO:0048021	regulation of melanin biosynthetic process	0	0	1	0	0	0	0	0	0
GO:0051301	cell division	0	0	1	0	0	0	0	0	0
GO:0043042	amino acid adenylylation by nonribosomal peptide synthase	0	0	1	0	0	0	0	0	0
GO:0048022	negative regulation of melanin biosynthetic process	0	0	1	0	0	0	0	0	0
GO:0051235	maintenance of location	0	0	1	0	0	0	0	0	0
GO:0051495	positive regulation of cytoskeleton organization	0	0	1	0	1	0	0	0	0
GO:0045821	positive regulation of glycolytic process	0	0	1	0	1	0	1	0	0
GO:2000282	regulation of cellular amino acid biosynthetic process	0	0	1	0	1	0	1	0	0
GO:0045764	positive regulation of cellular amino acid metabolic process	0	0	1	0	1	0	1	0	0
GO:2000284	positive regulation of cellular amino acid biosynthetic process	0	0	1	0	1	0	1	0	0
GO:0006793	phosphorus metabolic process	0	0	1	1	1	1	0	0	0
GO:0033240	positive regulation of cellular amine metabolic process	0	0	1	0	1	0	1	0	0
GO:0003333	amino acid transmembrane transport	0	0	1	0	0	0	0	0	0
GO:0051443	positive regulation of ubiquitin-protein transferase activity	0	0	1	0	0	0	0	0	0
GO:0042987	amyloid precursor protein catabolic process	0	0	1	0	0	0	0	0	0
GO:0009060	aerobic respiration	0	0	1	0	1	0	0	0	0
GO:0044093	positive regulation of molecular function	0	0	1	0	0	1	0	0	0
GO:0044771	meiotic cell cycle phase transition	0	0	1	0	0	0	0	0	0
GO:0007051	spindle organization	0	0	1	0	0	0	0	0	0
GO:0010669	epithelial structure maintenance	0	0	1	0	0	0	0	0	0
GO:0097039	protein linear polyubiquitination	0	0	1	0	1	0	0	0	0
GO:1900271	regulation of long-term synaptic potentiation	0	0	1	0	0	0	0	0	0
GO:0031036	myosin II filament assembly	0	0	1	0	1	0	0	0	0
GO:0062207	regulation of pattern recognition receptor signaling pathway	0	0	1	0	0	0	0	0	0
GO:0051493	regulation of cytoskeleton organization	0	0	1	0	1	0	0	0	0
GO:0034128	negative regulation of MyD88-independent toll-like receptor signaling pathway	0	0	1	0	0	0	0	0	0
GO:0022402	cell cycle process	0	0	1	0	0	0	0	0	0
GO:0000915	actomyosin contractile ring assembly	0	0	1	0	0	0	0	0	0
GO:0030003	cellular cation homeostasis	0	0	1	1	1	0	0	0	0
GO:0045931	positive regulation of mitotic cell cycle	0	0	1	0	0	0	0	0	0
GO:0034127	regulation of MyD88-independent toll-like receptor signaling pathway	0	0	1	0	0	0	0	0	0
GO:0009263	deoxyribonucleotide biosynthetic process	0	0	1	0	0	0	0	0	0
GO:0019677	NAD catabolic process	0	0	1	0	0	0	0	0	0
GO:0072526	pyridine-containing compound catabolic process	0	0	1	0	0	0	0	0	0
GO:0034122	negative regulation of toll-like receptor signaling pathway	0	0	1	0	0	0	0	0	0
GO:0034121	regulation of toll-like receptor signaling pathway	0	0	1	0	0	0	0	0	0
GO:0019364	pyridine nucleotide catabolic process	0	0	1	0	0	0	0	0	0
GO:0002756	MyD88-independent toll-like receptor signaling pathway	0	0	1	0	0	0	0	0	0
GO:0007049	cell cycle	0	0	1	0	0	0	0	0	0
GO:0006873	cellular ion homeostasis	0	0	1	1	1	0	0	0	0
GO:0051445	regulation of meiotic cell cycle	0	0	1	0	0	0	0	0	0
GO:1901099	negative regulation of signal transduction in absence of ligand	0	0	1	0	0	0	0	0	0
GO:0070285	pigment cell development	0	0	1	0	0	0	0	0	0
GO:2001239	regulation of extrinsic apoptotic signaling pathway in absence of ligand	0	0	1	0	0	0	0	0	0
GO:0031175	neuron projection development	0	0	1	0	0	0	0	0	0
GO:2001240	negative regulation of extrinsic apoptotic signaling pathway in absence of ligand	0	0	1	0	0	0	0	0	0
GO:0016576	obsolete histone dephosphorylation	0	0	1	0	0	0	0	0	0
GO:0007350	blastoderm segmentation	0	0	1	0	0	0	0	0	0
GO:0007314	oocyte anterior/posterior axis specification	0	0	1	0	0	0	0	0	0
GO:0040013	negative regulation of locomotion	0	0	1	0	0	0	0	0	0
GO:0007144	female meiosis I	0	0	1	0	0	0	0	0	0
GO:0000912	assembly of actomyosin apparatus involved in cytokinesis	0	0	1	0	0	0	0	0	0
GO:0006145	purine nucleobase catabolic process	0	0	1	0	0	0	0	0	0
GO:0042940	D-amino acid transport	0	0	1	0	0	0	0	0	0
GO:0045317	equator specification	0	0	1	0	0	0	0	0	0
GO:0061057	peptidoglycan recognition protein signaling pathway	0	0	1	0	0	0	0	0	0
GO:0042330	taxis	0	0	1	0	0	0	0	0	0
GO:1905936	regulation of germ cell proliferation	0	0	1	0	1	0	0	0	0
GO:0042335	cuticle development	0	0	1	0	0	0	1	0	0
GO:0008358	maternal determination of anterior/posterior axis, embryo	0	0	1	0	0	0	0	0	0
GO:0000280	nuclear division	0	0	1	0	0	0	0	0	0
GO:0006013	mannose metabolic process	0	0	1	1	1	0	0	1	0
GO:0048167	regulation of synaptic plasticity	0	0	1	0	0	0	0	0	0
GO:0007097	nuclear migration	0	0	1	0	0	0	0	0	0
GO:0008038	neuron recognition	0	0	1	0	0	0	0	0	0
GO:0007281	germ cell development	0	0	1	0	0	0	0	0	1
GO:1902652	secondary alcohol metabolic process	0	0	1	0	1	0	0	0	0
GO:0007205	protein kinase C-activating G protein-coupled receptor signaling pathway	0	0	1	0	0	0	0	0	0
GO:0050770	regulation of axonogenesis	0	0	1	0	0	0	0	0	0
GO:0030155	regulation of cell adhesion	0	0	1	0	1	0	0	0	0
GO:0000904	cell morphogenesis involved in differentiation	0	0	1	0	0	0	0	0	0
GO:0048738	cardiac muscle tissue development	0	0	1	0	1	0	0	0	0
GO:0055082	cellular chemical homeostasis	0	0	1	1	1	0	0	0	0
GO:0009948	anterior/posterior axis specification	0	0	1	0	0	0	1	0	0
GO:0090176	microtubule cytoskeleton organization involved in establishment of planar polarity	0	0	1	0	0	0	0	0	0
GO:0048667	cell morphogenesis involved in neuron differentiation	0	0	1	0	0	0	0	0	0
GO:0043041	amino acid activation for nonribosomal peptide biosynthetic process	0	0	1	0	0	0	0	0	0
GO:0018105	peptidyl-serine phosphorylation	0	0	1	0	1	1	0	0	0
GO:0035331	negative regulation of hippo signaling	0	0	1	0	1	0	0	0	0
GO:0042982	amyloid precursor protein metabolic process	0	0	1	0	0	0	0	0	0
GO:0048812	neuron projection morphogenesis	0	0	1	0	0	0	0	0	0
GO:0009994	oocyte differentiation	0	0	1	0	0	0	0	0	0
GO:0120039	plasma membrane bounded cell projection morphogenesis	0	0	1	0	0	0	0	0	0
GO:0033260	nuclear DNA replication	0	0	1	0	0	0	0	0	0
GO:0048858	cell projection morphogenesis	0	0	1	0	0	0	0	0	0
GO:0044786	cell cycle DNA replication	0	0	1	0	0	0	0	0	0
GO:0018209	peptidyl-serine modification	0	0	1	0	1	1	0	0	0
GO:0019725	cellular homeostasis	0	0	1	1	1	0	0	0	0
GO:0007351	tripartite regional subdivision	0	0	1	0	0	0	0	0	0
GO:0000186	obsolete activation of MAPKK activity	0	0	1	0	0	0	0	0	0
GO:0007143	female meiotic nuclear division	0	0	1	0	0	0	0	0	0
GO:0008595	anterior/posterior axis specification, embryo	0	0	1	0	0	0	0	0	0
GO:0098869	cellular oxidant detoxification	0	0	1	0	1	0	1	0	0
GO:0002764	immune response-regulating signaling pathway	0	0	1	0	0	0	0	0	0
GO:0051149	positive regulation of muscle cell differentiation	0	0	1	0	1	0	0	0	0
GO:0098877	neurotransmitter receptor transport to plasma membrane	0	0	1	0	0	0	0	0	0
GO:0060298	positive regulation of sarcomere organization	0	0	1	0	1	0	0	0	0
GO:0060066	oviduct development	0	0	1	0	0	0	0	0	0
GO:0098887	neurotransmitter receptor transport, endosome to postsynaptic membrane	0	0	1	0	0	0	0	0	0
GO:0098968	neurotransmitter receptor transport postsynaptic membrane to endosome	0	0	1	0	0	0	0	0	0
GO:0007157	heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules	0	0	1	0	0	0	0	0	0
GO:0009262	deoxyribonucleotide metabolic process	0	0	1	0	0	0	0	0	0
GO:1903540	establishment of protein localization to postsynaptic membrane	0	0	1	0	0	0	0	0	0
GO:0098969	neurotransmitter receptor transport to postsynaptic membrane	0	0	1	0	0	0	0	0	0
GO:0048599	oocyte development	0	0	1	0	0	0	0	0	0
GO:0099639	neurotransmitter receptor transport, endosome to plasma membrane	0	0	1	0	0	0	0	0	0
GO:0051155	positive regulation of striated muscle cell differentiation	0	0	1	0	1	0	0	0	0
GO:0051153	regulation of striated muscle cell differentiation	0	0	1	0	1	0	0	0	0
GO:0035848	oviduct morphogenesis	0	0	1	0	0	0	0	0	0
GO:0000226	microtubule cytoskeleton organization	0	0	1	0	0	0	0	0	0
GO:0032990	cell part morphogenesis	0	0	1	0	0	0	0	0	0
GO:0042026	protein refolding	0	0	1	0	1	0	1	0	0
GO:0030277	maintenance of gastrointestinal epithelium	0	0	1	0	0	0	0	0	0
GO:0060729	intestinal epithelial structure maintenance	0	0	1	0	0	0	0	0	0
GO:0046339	diacylglycerol metabolic process	0	0	1	1	0	0	0	0	0
GO:0044085	cellular component biogenesis	0	0	1	0	1	0	0	0	0
GO:0000578	embryonic axis specification	0	0	1	0	0	0	0	0	0
GO:1900424	regulation of defense response to bacterium	0	0	1	0	1	0	0	0	0
GO:0110109	negative regulation of imaginal disc-derived wing vein specification	0	0	1	0	0	0	0	0	0
GO:0002682	regulation of immune system process	0	0	1	0	0	0	0	0	0
GO:0007424	open tracheal system development	0	0	1	0	1	0	0	0	0
GO:0021700	developmental maturation	0	0	1	0	0	0	0	0	0
GO:0060547	negative regulation of necrotic cell death	0	0	1	0	0	0	0	0	0
GO:0030199	collagen fibril organization	0	0	1	0	0	0	1	0	0
GO:0018107	peptidyl-threonine phosphorylation	0	0	1	0	1	1	0	0	0
GO:0003006	developmental process involved in reproduction	0	0	1	0	0	1	0	0	0
GO:0007442	hindgut morphogenesis	0	0	1	0	0	0	0	0	0
GO:0007412	axon target recognition	0	0	1	0	0	0	1	0	0
GO:0033043	regulation of organelle organization	0	0	1	0	1	0	0	0	0
GO:0006004	fucose metabolic process	0	0	1	0	0	0	0	0	0
GO:0097237	cellular response to toxic substance	0	0	1	0	1	0	1	0	0
GO:1990748	cellular detoxification	0	0	1	0	1	0	1	0	0
GO:0043085	positive regulation of catalytic activity	0	0	1	0	0	1	0	0	0
GO:0035150	regulation of tube size	0	0	1	0	0	0	1	0	0
GO:0048285	organelle fission	0	0	1	0	0	0	0	0	0
GO:0110053	regulation of actin filament organization	0	0	1	0	0	0	0	0	0
GO:0007028	cytoplasm organization	0	0	1	0	0	0	0	0	0
