term_id	term_name	term_source	He_down	He_up	Lind_down	Lind_up	Car_down	Car_up	Bai_F_abd_down	Bai_F_abd_up	Bai_F_head_down	Bai_F_head_up	Bai_M_abd_down	Bai_M_abd_up	Bai_M_head_down	Bai_M_head_up	He_down_adj_pvalue	He_up_adj_pvalue	Lind_down_adj_pvalue	Lind_up_adj_pvalue	Car_down_adj_pvalue	Car_up_adj_pvalue	Bai_F_abd_down_adj_pvalue	Bai_F_abd_up_adj_pvalue	Bai_F_head_down_adj_pvalue	Bai_F_head_up_adj_pvalue	Bai_M_abd_down_adj_pvalue	Bai_M_abd_up_adj_pvalue	Bai_M_head_down_adj_pvalue	Bai_M_head_up_adj_pvalue
GO:0017128	phospholipid scramblase activity	GO:MF	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.1311029744715284	1	1	1	1	1	1	1	1	1	1	1
GO:0003904	deoxyribodipyrimidine photo-lyase activity	GO:MF	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.1311029744715284	1	1	1	1	1	1	1	1	1	1	1
GO:0070180	large ribosomal subunit rRNA binding	GO:MF	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.14110148896046454	1	1	1	1	1	1	1	1	1	1	1
GO:0103073	anandamide amidohydrolase activity	GO:MF	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.14110148896046454	1	1	1	1	1	1	1	1	1	1	1
GO:0000049	tRNA binding	GO:MF	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.14110148896046454	1	1	1	1	1	1	1	1	1	1	1
GO:0051139	metal ion:proton antiporter activity	GO:MF	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.14110148896046454	1	1	1	1	1	1	1	1	1	1	1
GO:0004364	glutathione transferase activity	GO:MF	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.14110148896046454	1	1	1	1	1	1	1	1	1	1	1
GO:0047555	3',5'-cyclic-GMP phosphodiesterase activity	GO:MF	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.14110148896046454	1	1	1	1	1	1	1	1	1	1	1
GO:0043225	ATPase-coupled inorganic anion transmembrane transporter activity	GO:MF	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.14110148896046454	1	1	1	1	1	1	1	1	1	1	1
GO:0070569	uridylyltransferase activity	GO:MF	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.14110148896046454	1	1	1	1	1	1	1	1	1	1	1
GO:0015385	sodium:proton antiporter activity	GO:MF	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.14110148896046454	1	1	1	1	1	1	1	1	1	1	1
GO:0009378	four-way junction helicase activity	GO:MF	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.14110148896046454	1	1	1	1	1	1	1	1	1	1	1
GO:0004301	epoxide hydrolase activity	GO:MF	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.14110148896046454	1	1	1	1	1	1	1	1	1	1	1
GO:0034660	ncRNA metabolic process	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.002659654571966542	1	1	1	1	1	1	1	1	1	1	1
GO:0006520	cellular amino acid metabolic process	GO:BP	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	1	0.021302007246718217	1	1	1	1	1	9.556573663151604e-7	1	1	1	0.000011713231386205758	1
GO:0000959	mitochondrial RNA metabolic process	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.022721161884040216	1	1	1	1	1	1	1	1	1	1	1
GO:0090305	nucleic acid phosphodiester bond hydrolysis	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.0598628032114006	1	1	1	1	1	1	1	1	1	1	1
GO:0042254	ribosome biogenesis	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.0598628032114006	1	1	1	1	1	1	1	1	1	1	1
GO:0034470	ncRNA processing	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.0598628032114006	1	1	1	1	1	1	1	1	1	1	1
GO:0140053	mitochondrial gene expression	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.0598628032114006	1	1	1	1	1	1	1	1	1	1	1
GO:1901861	regulation of muscle tissue development	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.0598628032114006	1	1	1	1	1	1	1	1	1	1	1
GO:0016202	regulation of striated muscle tissue development	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.0598628032114006	1	1	1	1	1	1	1	1	1	1	1
GO:0070127	tRNA aminoacylation for mitochondrial protein translation	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.0598628032114006	1	1	1	1	1	1	1	1	1	1	1
GO:0044281	small molecule metabolic process	GO:BP	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	1	0.060556895523624046	1	1	1	1	1	4.811677878189547e-16	1	1	1	6.245622419899206e-13	1
GO:0009156	ribonucleoside monophosphate biosynthetic process	GO:BP	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0.06139759443732652	1	1	1	1	1	0.04155631544042929	1	1	1	1	1
GO:0009124	nucleoside monophosphate biosynthetic process	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.06139759443732652	1	1	1	1	1	1	1	1	1	1	1
GO:0006558	L-phenylalanine metabolic process	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.06139759443732652	1	1	1	1	1	1	1	1	1	1	1
GO:0006167	AMP biosynthetic process	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.06139759443732652	1	1	1	1	1	1	1	1	1	1	1
GO:0006559	L-phenylalanine catabolic process	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.06139759443732652	1	1	1	1	1	1	1	1	1	1	1
GO:1902221	erythrose 4-phosphate/phosphoenolpyruvate family amino acid metabolic process	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.06139759443732652	1	1	1	1	1	1	1	1	1	1	1
GO:1902222	erythrose 4-phosphate/phosphoenolpyruvate family amino acid catabolic process	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.06139759443732652	1	1	1	1	1	1	1	1	1	1	1
GO:1901605	alpha-amino acid metabolic process	GO:BP	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	1	0.06139759443732652	1	1	1	1	1	1.4451492768290683e-9	1	1	1	1.8295756071247375e-7	1
GO:0006364	rRNA processing	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.06547003346657325	1	1	1	1	1	1	1	1	1	1	1
GO:0009631	cold acclimation	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.06958385478043497	1	1	1	1	1	1	1	1	1	1	1
GO:0042274	ribosomal small subunit biogenesis	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.06958385478043497	1	1	1	1	1	1	1	1	1	1	1
GO:0016072	rRNA metabolic process	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.069876196501615	1	1	1	1	1	1	1	1	1	1	1
GO:0090646	mitochondrial tRNA processing	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.0875973507838291	1	1	1	1	1	1	1	1	1	1	1
GO:0009161	ribonucleoside monophosphate metabolic process	GO:BP	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0.0875973507838291	1	1	1	1	1	0.007956364810857396	1	1	1	1	1
GO:1901566	organonitrogen compound biosynthetic process	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.0875973507838291	1	1	1	1	1	1	1	1	1	1	1
GO:0009074	aromatic amino acid family catabolic process	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.09380041313300382	1	1	1	1	1	1	1	1	1	1	1
GO:0035825	homologous recombination	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.09380041313300382	1	1	1	1	1	1	1	1	1	1	1
GO:0019752	carboxylic acid metabolic process	GO:BP	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	1	0.09380041313300382	1	1	1	1	1	5.595024265057401e-14	1	1	1	7.743512810833215e-10	1
GO:0043436	oxoacid metabolic process	GO:BP	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	1	0.09380041313300382	1	1	1	1	1	6.739879864787121e-14	1	1	1	9.226423789978239e-10	1
GO:0006011	UDP-glucose metabolic process	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.09380041313300382	1	1	1	1	1	1	1	1	1	1	1
GO:0006418	tRNA aminoacylation for protein translation	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.09407337474016897	1	1	1	1	1	1	1	1	1	1	1
GO:0006082	organic acid metabolic process	GO:BP	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	1	0.09762810557103947	1	1	1	1	1	1.030473500538013e-14	1	1	1	1.5459526679141832e-9	1
GO:0007129	homologous chromosome pairing at meiosis	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.09762810557103947	1	1	1	1	1	1	1	1	1	1	1
GO:0022613	ribonucleoprotein complex biogenesis	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.09762810557103947	1	1	1	1	1	1	1	1	1	1	1
GO:0043039	tRNA aminoacylation	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.09762810557103947	1	1	1	1	1	1	1	1	1	1	1
GO:0043038	amino acid activation	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.09964277128818037	1	1	1	1	1	1	1	1	1	1	1
GO:0048634	regulation of muscle organ development	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.1020003979375851	1	1	1	1	1	1	1	1	1	1	1
GO:0046033	AMP metabolic process	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.1020003979375851	1	1	1	1	1	1	1	1	1	1	1
GO:0006399	tRNA metabolic process	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.10936904859002033	1	1	1	1	1	1	1	1	1	1	1
GO:0009123	nucleoside monophosphate metabolic process	GO:BP	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0.11062859971547967	1	1	1	1	1	0.028046510204041537	1	1	1	1	1
GO:0000963	mitochondrial RNA processing	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.1108560326146632	1	1	1	1	1	1	1	1	1	1	1
GO:0030490	maturation of SSU-rRNA	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.11965064390735794	1	1	1	1	1	1	1	1	1	1	1
GO:0009168	purine ribonucleoside monophosphate biosynthetic process	GO:BP	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0.11965064390735794	1	1	1	1	1	0.004778521959077264	1	1	1	1	1
GO:0009127	purine nucleoside monophosphate biosynthetic process	GO:BP	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0.11965064390735794	1	1	1	1	1	0.004778521959077264	1	1	1	1	1
GO:1901606	alpha-amino acid catabolic process	GO:BP	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	1	0.12432369823320136	1	1	1	1	1	0.002461949376591347	1	1	1	0.00009635698241054164	1
GO:0097745	mitochondrial tRNA 5'-end processing	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.12433728922709837	1	1	1	1	1	1	1	1	1	1	1
GO:0007588	excretion	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.12433728922709837	1	1	1	1	1	1	1	1	1	1	1
GO:0070184	mitochondrial tyrosyl-tRNA aminoacylation	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.12433728922709837	1	1	1	1	1	1	1	1	1	1	1
GO:0032240	negative regulation of nucleobase-containing compound transport	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.12433728922709837	1	1	1	1	1	1	1	1	1	1	1
GO:0006518	peptide metabolic process	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.12433728922709837	1	1	1	1	1	1	1	1	1	1	1
GO:0034970	histone H3-R2 methylation	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.12433728922709837	1	1	1	1	1	1	1	1	1	1	1
GO:0016256	N-glycan processing to lysosome	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.12433728922709837	1	1	1	1	1	1	1	1	1	1	1
GO:0014706	striated muscle tissue development	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.12433728922709837	1	1	1	1	1	1	1	1	1	1	1
GO:0070158	mitochondrial seryl-tRNA aminoacylation	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.12433728922709837	1	1	1	1	1	1	1	1	1	1	1
GO:0009409	response to cold	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.12433728922709837	1	1	1	1	1	1	1	1	1	1	1
GO:0000964	mitochondrial RNA 5'-end processing	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.12433728922709837	1	1	1	1	1	1	1	1	1	1	1
GO:0070327	thyroid hormone transport	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.12433728922709837	1	1	1	1	1	1	1	1	1	1	1
GO:0045143	homologous chromosome segregation	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.1301364664187638	1	1	1	1	1	1	1	1	1	1	1
GO:0032543	mitochondrial translation	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.1384484744481858	1	1	1	1	1	1	1	1	1	1	1
GO:0046395	carboxylic acid catabolic process	GO:BP	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	1	0.1384484744481858	1	1	1	1	1	9.666400738863956e-7	1	1	1	0.000004722121615181239	1
GO:0009063	cellular amino acid catabolic process	GO:BP	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	1	0.1384484744481858	1	1	1	1	1	0.006056973409153967	1	1	1	0.00002016165695286713	1
GO:0090501	RNA phosphodiester bond hydrolysis	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.1399030630234522	1	1	1	1	1	1	1	1	1	1	1
GO:0060537	muscle tissue development	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.14272453981629185	1	1	1	1	1	1	1	1	1	1	1
GO:0009072	aromatic amino acid family metabolic process	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.14272453981629185	1	1	1	1	1	1	1	1	1	1	1
GO:0016054	organic acid catabolic process	GO:BP	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	1	0.14294399221715384	1	1	1	1	1	0.0000014368616704481887	1	1	1	0.000007213292750757759	1
GO:0006412	translation	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.14402735756653856	1	1	1	1	1	1	1	1	1	1	1
GO:0030678	mitochondrial ribonuclease P complex	GO:CC	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.06285724550244039	1	1	1	1	1	1	1	1	1	1	1
GO:0099086	synaptonemal structure	GO:CC	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.0954590400017675	1	1	1	1	1	1	1	1	1	1	1
GO:0000795	synaptonemal complex	GO:CC	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.0954590400017675	1	1	1	1	1	1	1	1	1	1	1
GO:1990904	ribonucleoprotein complex	GO:CC	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.12705284572885353	1	1	1	1	1	1	1	1	1	1	1
GO:0030677	ribonuclease P complex	GO:CC	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.12705284572885353	1	1	1	1	1	1	1	1	1	1	1
WP:WP269	Heme Biosynthesis	WP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.097061390747745	1	1	1	1	1	1	1	1	1	1	1
GO:0015291	secondary active transmembrane transporter activity	GO:MF	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.043384426099374755	1	1	1	1	1	1	1	1	1	1
GO:0008509	anion transmembrane transporter activity	GO:MF	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.04378550829283524	1	1	1	1	1	1	1	1	1	1
GO:0022804	active transmembrane transporter activity	GO:MF	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.09767207898250885	1	1	1	1	1	1	1	1	1	1
TF:M07914_1	Factor: CG10654; motif: TAWTTYRCNNCRCRAAATA; match class: 1	TF	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0.1247135332338903	1	1	1	1	1	1	1	1	1	1
GO:0008020	G protein-coupled photoreceptor activity	GO:MF	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.00004546687816283276	1	1	1	1	1	1	1	1	1
GO:0009881	photoreceptor activity	GO:MF	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.00008885504387620897	1	1	1	1	1	1	1	1	1
GO:0004930	G protein-coupled receptor activity	GO:MF	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.06112339484649898	1	1	1	1	1	1	1	1	1
GO:0004343	glucosamine 6-phosphate N-acetyltransferase activity	GO:MF	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.06112339484649898	1	1	1	1	1	1	1	1	1
GO:0016787	hydrolase activity	GO:MF	0	0	0	0	1	1	0	0	0	0	1	0	1	0	1	1	1	1	0.06893116018906803	0.07266838755970435	1	1	1	1	0.00019729420796955104	1	0.035863162151605656	1
GO:0010461	light-activated ion channel activity	GO:MF	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.06893116018906803	1	1	1	1	1	1	1	1	1
GO:0008233	peptidase activity	GO:MF	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	1	1	0.06893116018906803	1	1	1	1	1	0.0037618185705672134	1	1	1
GO:0004888	transmembrane signaling receptor activity	GO:MF	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.06893116018906803	1	1	1	1	1	1	1	1	1
GO:0004499	N,N-dimethylaniline monooxygenase activity	GO:MF	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0.06893116018906803	1	1	1	1	1	1	1	0.04993506423994881	1
GO:0004341	gluconolactonase activity	GO:MF	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	1	1	1	0.06893116018906803	0.07266838755970435	1	1	1	1	1	1	0.04993506423994881	1
GO:0031682	G-protein gamma-subunit binding	GO:MF	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.06893116018906803	1	1	1	1	1	1	1	1	1
GO:0060089	molecular transducer activity	GO:MF	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.07164126021080852	1	1	1	1	1	1	1	1	1
GO:0070679	inositol 1,4,5 trisphosphate binding	GO:MF	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.07164126021080852	1	1	1	1	1	1	1	1	1
GO:0038023	signaling receptor activity	GO:MF	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.07164126021080852	1	1	1	1	1	1	1	1	1
GO:0005520	insulin-like growth factor binding	GO:MF	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.07164126021080852	1	1	1	1	1	1	1	1	1
GO:0015279	store-operated calcium channel activity	GO:MF	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.07164126021080852	1	1	1	1	1	1	1	1	1
GO:0004185	serine-type carboxypeptidase activity	GO:MF	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.07164126021080852	1	1	1	1	1	1	1	1	1
GO:0070008	serine-type exopeptidase activity	GO:MF	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.07684820218004534	1	1	1	1	1	1	1	1	1
GO:0008241	peptidyl-dipeptidase activity	GO:MF	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.07684820218004534	1	1	1	1	1	1	1	1	1
GO:0032794	GTPase activating protein binding	GO:MF	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0.08104175557959355	0.10381961541282929	1	1	1	1	1	1	1	1
GO:0003925	G protein activity	GO:MF	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0.08104175557959355	0.10381961541282929	1	1	1	1	1	1	1	1
GO:0019838	growth factor binding	GO:MF	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.08448631787023936	1	1	1	1	1	1	1	1	1
GO:0031683	G-protein beta/gamma-subunit complex binding	GO:MF	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.08448631787023936	1	1	1	1	1	1	1	1	1
GO:0036122	BMP binding	GO:MF	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.10101865361712124	1	1	1	1	1	1	1	1	1
GO:0008238	exopeptidase activity	GO:MF	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.10247704739370528	1	1	1	1	1	1	1	1	1
GO:0016709	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen	GO:MF	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.10247704739370528	1	1	1	1	1	1	1	1	1
GO:0019955	cytokine binding	GO:MF	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.10755220084102844	1	1	1	1	1	1	1	1	1
GO:0004712	protein serine/threonine/tyrosine kinase activity	GO:MF	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.11224882362617253	1	1	1	1	1	1	1	1	1
GO:0043167	ion binding	GO:MF	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.11984084722154797	1	1	1	1	1	1	1	1	1
GO:0052689	carboxylic ester hydrolase activity	GO:MF	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	1	1	1	0.12796025370918157	0.09342197409827423	1	1	1	1	1	1	0.0034075482821109143	1
GO:0003824	catalytic activity	GO:MF	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0.12796025370918157	0.07852045257534378	1	1	1	1	1	1	1	1
GO:0036094	small molecule binding	GO:MF	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.12863097343282312	1	1	1	1	1	1	1	1	1
GO:0003924	GTPase activity	GO:MF	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.12863097343282312	1	1	1	1	1	1	1	1	1
GO:0043178	alcohol binding	GO:MF	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.12863097343282312	1	1	1	1	1	1	1	1	1
GO:0009584	detection of visible light	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1.267817712342991e-7	1	1	1	1	1	1	1	1	1
GO:0009583	detection of light stimulus	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	4.826602449204894e-7	1	1	1	1	1	1	1	1	1
GO:0050953	sensory perception of light stimulus	GO:BP	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	1	1	4.826602449204894e-7	1	1	1	1	0.04133813786917431	1	1	1	1
GO:0007601	visual perception	GO:BP	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	1	1	4.826602449204894e-7	1	1	1	1	0.03617361855720157	1	1	1	1
GO:0007602	phototransduction	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	4.826602449204894e-7	1	1	1	1	1	1	1	1	1
GO:0009582	detection of abiotic stimulus	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.0000011582242105088094	1	1	1	1	1	1	1	1	1
GO:0009581	detection of external stimulus	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.0000011582242105088094	1	1	1	1	1	1	1	1	1
GO:0009416	response to light stimulus	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.0000011582242105088094	1	1	1	1	1	1	1	1	1
GO:0071482	cellular response to light stimulus	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.00000314573675989771	1	1	1	1	1	1	1	1	1
GO:0009314	response to radiation	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.0000043272128988951205	1	1	1	1	1	1	1	1	1
GO:0007600	sensory perception	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.00003867238814550658	1	1	1	1	1	1	1	1	1
GO:0018298	protein-chromophore linkage	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.00005554989268581433	1	1	1	1	1	1	1	1	1
GO:0016037	light absorption	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.00012363273254685682	1	1	1	1	1	1	1	1	1
GO:0007202	activation of phospholipase C activity	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.00012363273254685682	1	1	1	1	1	1	1	1	1
GO:0010517	regulation of phospholipase activity	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.00012363273254685682	1	1	1	1	1	1	1	1	1
GO:0010518	positive regulation of phospholipase activity	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.00012363273254685682	1	1	1	1	1	1	1	1	1
GO:0010863	positive regulation of phospholipase C activity	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.00012363273254685682	1	1	1	1	1	1	1	1	1
GO:0060191	regulation of lipase activity	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.00012363273254685682	1	1	1	1	1	1	1	1	1
GO:0060193	positive regulation of lipase activity	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.00012363273254685682	1	1	1	1	1	1	1	1	1
GO:1900274	regulation of phospholipase C activity	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.00012363273254685682	1	1	1	1	1	1	1	1	1
GO:0043052	thermotaxis	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.00017016537312729532	1	1	1	1	1	1	1	1	1
GO:0050877	nervous system process	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.0003916677625719489	1	1	1	1	1	1	1	1	1
GO:0009628	response to abiotic stimulus	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.0003916677625719489	1	1	1	1	1	1	1	1	1
GO:0051606	detection of stimulus	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.0004517001980772959	1	1	1	1	1	1	1	1	1
GO:0050954	sensory perception of mechanical stimulus	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.0005163619157805344	1	1	1	1	1	1	1	1	1
