term_id	term_name	Dm_F_wh_L	Dm_F_ov	Dp_F_ab	Dp_F_hd	Dp_M_ab	Dp_M_hd	Dm_F_wh_D	Dm_M_ts	Af_F_wh
GO:0038024	cargo receptor activity	0	0	0	0	0	1	0	0	0
GO:0016788	hydrolase activity, acting on ester bonds	0	0	0	0	0	1	0	0	0
GO:0016877	ligase activity, forming carbon-sulfur bonds	0	0	0	0	0	1	0	1	0
GO:0004034	aldose 1-epimerase activity	0	0	0	0	0	1	0	0	0
GO:0004801	transaldolase activity	0	0	0	0	0	1	0	0	0
GO:0008483	transaminase activity	0	0	0	0	0	1	0	0	0
GO:0004043	L-aminoadipate-semialdehyde dehydrogenase activity	0	0	0	0	0	1	0	0	0
GO:0004467	long-chain fatty acid-CoA ligase activity	0	0	0	0	0	1	0	1	0
GO:0050038	L-xylulose reductase (NADP+) activity	0	0	0	0	0	1	0	0	0
GO:0044105	L-xylulose reductase (NAD+) activity	0	0	0	0	0	1	0	0	0
GO:0046592	polyamine oxidase activity	0	0	0	0	0	1	0	0	0
GO:0016647	oxidoreductase activity, acting on the CH-NH group of donors, oxygen as acceptor	0	0	0	0	0	1	0	0	0
GO:0004047	aminomethyltransferase activity	0	0	0	0	0	1	0	0	0
GO:0016769	transferase activity, transferring nitrogenous groups	0	0	0	0	0	1	0	0	0
GO:0004167	dopachrome isomerase activity	0	0	0	0	0	1	0	0	0
GO:0016857	racemase and epimerase activity, acting on carbohydrates and derivatives	0	0	0	0	0	1	0	0	0
GO:0017057	6-phosphogluconolactonase activity	0	0	0	0	0	1	0	0	0
GO:0016854	racemase and epimerase activity	0	0	0	0	0	1	0	0	0
GO:0030295	protein kinase activator activity	0	0	0	0	0	1	0	0	0
GO:0004620	phospholipase activity	0	0	0	0	0	1	0	1	0
GO:0033293	monocarboxylic acid binding	0	0	0	0	0	1	0	0	0
GO:0019209	kinase activator activity	0	0	0	0	0	1	0	0	0
GO:0004616	phosphogluconate dehydrogenase (decarboxylating) activity	0	0	0	0	0	1	0	0	0
GO:0106417	dopaminechrome tautomerase activity	0	0	0	0	0	1	0	0	0
GO:0004802	transketolase activity	0	0	0	0	0	1	0	0	0
GO:0004335	galactokinase activity	0	0	0	0	0	1	0	0	0
GO:0004361	glutaryl-CoA dehydrogenase activity	0	0	0	0	0	1	0	0	0
GO:0001872	(1->3)-beta-D-glucan binding	0	0	0	0	0	1	0	0	0
GO:0097003	adipokinetic hormone receptor activity	0	0	0	0	0	1	0	0	0
GO:0097004	adipokinetic hormone binding	0	0	0	0	0	1	0	0	0
GO:0009013	succinate-semialdehyde dehydrogenase [NAD(P)+] activity	0	0	0	0	0	1	0	0	0
GO:0102500	beta-maltose 4-alpha-glucanotransferase activity	0	0	0	0	0	1	0	0	0
GO:0004135	amylo-alpha-1,6-glucosidase activity	0	0	0	0	0	1	0	0	0
GO:0004777	succinate-semialdehyde dehydrogenase (NAD+) activity	0	0	0	0	0	1	0	0	0
GO:0004557	alpha-galactosidase activity	0	0	0	0	0	1	0	0	0
GO:0008260	3-oxoacid CoA-transferase activity	0	0	0	0	0	1	0	0	0
GO:0008289	lipid binding	0	0	0	0	0	1	0	0	0
GO:0051748	UTP-monosaccharide-1-phosphate uridylyltransferase activity	0	0	0	0	0	1	0	0	0
GO:0003983	UTP:glucose-1-phosphate uridylyltransferase activity	0	0	0	0	0	1	0	0	0
GO:0004586	ornithine decarboxylase activity	0	0	0	0	0	1	0	0	0
GO:0008237	metallopeptidase activity	0	0	0	0	0	1	0	1	0
GO:0010181	FMN binding	0	0	0	0	0	1	0	0	0
GO:0034713	type I transforming growth factor beta receptor binding	0	0	0	0	0	1	0	0	0
GO:0016882	cyclo-ligase activity	0	0	0	0	0	1	0	0	0
GO:0004090	carbonyl reductase (NADPH) activity	0	0	0	0	0	1	0	0	0
GO:0003987	acetate-CoA ligase activity	0	0	0	0	0	1	0	0	0
GO:0031955	short-chain fatty acid-CoA ligase activity	0	0	0	0	0	1	0	0	0
GO:0090433	palmitoyl-CoA ligase activity	0	0	0	0	0	1	0	0	0
GO:0140164	Golgi transport complex binding	0	0	0	0	0	1	0	0	0
GO:0004856	xylulokinase activity	0	0	0	0	0	1	0	0	0
GO:0102420	sn-1-glycerol-3-phosphate C16:0-DCA-CoA acyl transferase activity	0	0	0	0	0	1	0	0	0
GO:0102338	3-oxo-lignoceronyl-CoA synthase activity	0	0	0	0	0	0	1	0	0
GO:0102337	3-oxo-cerotoyl-CoA synthase activity	0	0	0	0	0	0	1	0	0
GO:0102336	3-oxo-arachidoyl-CoA synthase activity	0	0	0	0	0	0	1	0	0
GO:0009922	fatty acid elongase activity	0	0	0	0	0	0	1	0	0
GO:0102756	very-long-chain 3-ketoacyl-CoA synthase activity	0	0	0	0	0	0	1	0	0
GO:0004099	chitin deacetylase activity	0	0	0	0	0	0	1	0	0
GO:0022857	transmembrane transporter activity	0	0	0	0	0	0	1	0	0
GO:0005215	transporter activity	0	0	0	0	0	0	1	0	0
GO:0080019	fatty-acyl-CoA reductase (alcohol-forming) activity	0	0	0	0	0	0	1	1	0
GO:0102965	alcohol-forming fatty acyl-CoA reductase activity	0	0	0	0	0	0	1	1	0
GO:0008010	structural constituent of chitin-based larval cuticle	0	0	0	0	0	0	1	0	0
GO:0008061	chitin binding	0	0	0	0	0	0	1	0	0
GO:0008235	metalloexopeptidase activity	0	0	0	0	0	0	0	1	0
GO:0140096	catalytic activity, acting on a protein	0	0	0	0	0	0	0	1	0
GO:0004181	metallocarboxypeptidase activity	0	0	0	0	0	0	0	1	0
GO:0004180	carboxypeptidase activity	0	0	0	0	0	0	0	1	0
GO:0004559	alpha-mannosidase activity	0	0	0	0	0	0	0	1	0
GO:0032450	maltose alpha-glucosidase activity	0	0	0	0	0	0	0	1	0
GO:0004558	alpha-1,4-glucosidase activity	0	0	0	0	0	0	0	1	0
GO:0015923	mannosidase activity	0	0	0	0	0	0	0	1	0
GO:0090599	alpha-glucosidase activity	0	0	0	0	0	0	0	1	0
GO:0030527	structural constituent of chromatin	0	0	0	0	0	0	0	1	0
GO:0015926	glucosidase activity	0	0	0	0	0	0	0	1	0
GO:0061750	acid sphingomyelin phosphodiesterase activity	0	0	0	0	0	0	0	1	0
GO:0005184	neuropeptide hormone activity	0	0	0	0	0	0	0	1	0
GO:0004767	sphingomyelin phosphodiesterase activity	0	0	0	0	0	0	0	1	0
GO:0070006	metalloaminopeptidase activity	0	0	0	0	0	0	0	1	0
GO:0004177	aminopeptidase activity	0	0	0	0	0	0	0	1	0
GO:0008270	zinc ion binding	0	0	0	0	0	0	0	1	0
GO:0036042	long-chain fatty acyl-CoA binding	0	0	0	0	0	0	0	1	0
GO:0046982	protein heterodimerization activity	0	0	0	0	0	0	0	1	0
GO:0120013	lipid transfer activity	0	0	0	0	0	0	0	1	0
GO:0033218	amide binding	0	0	0	0	0	0	0	1	0
GO:0005179	hormone activity	0	0	0	0	0	0	0	1	0
GO:0005402	carbohydrate:cation symporter activity	0	0	0	0	0	0	0	1	0
GO:0046983	protein dimerization activity	0	0	0	0	0	0	0	1	0
GO:0009881	photoreceptor activity	0	0	0	0	0	0	0	1	1
GO:0016085	myoinhibitory hormone activity	0	0	0	0	0	0	0	1	0
GO:0008970	phospholipase A1 activity	0	0	0	0	0	0	0	1	0
GO:0000062	fatty-acyl-CoA binding	0	0	0	0	0	0	0	1	0
GO:1901567	fatty acid derivative binding	0	0	0	0	0	0	0	1	0
GO:0120227	acyl-CoA binding	0	0	0	0	0	0	0	1	0
GO:0008020	G protein-coupled photoreceptor activity	0	0	0	0	0	0	0	0	1
GO:0030983	mismatched DNA binding	0	0	0	0	0	0	0	0	1
GO:0004930	G protein-coupled receptor activity	0	0	0	0	0	0	0	0	1
GO:0005245	voltage-gated calcium channel activity	0	0	0	0	0	0	0	0	1
