term_id	term_name	Dm_F_wh_L(up)	Dm_F_wh_L(down)	Dm_F_ov(up)	Dm_F_ov(down)	Dp_F_ab(up)	Dp_F_ab(down)	Dp_F_hd(up)	Dp_F_hd(down)	Dp_M_ab(up)	Dp_M_ab(down)	Dp_M_hd(up)	Dp_M_hd(down)	Dm_F_wh_D(up)	Dm_F_wh_D(down)	Dm_M_ts(up)	Dm_M_ts(down)	Af_F_wh(up)	Af_F_wh(down)
GO:0000323	lytic vacuole	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0
GO:0032993	protein-DNA complex	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0
GO:0098687	chromosomal region	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:0043227	membrane-bounded organelle	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:0070013	intracellular organelle lumen	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0
GO:0043233	organelle lumen	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0
GO:0031974	membrane-enclosed lumen	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0
GO:0000152	nuclear ubiquitin ligase complex	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:1902911	protein kinase complex	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0000776	kinetochore	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0000779	condensed chromosome, centromeric region	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0005773	vacuole	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0042600	egg chorion	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0
GO:0070390	transcription export complex 2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0071819	DUBm complex	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0048471	perinuclear region of cytoplasm	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0005677	chromatin silencing complex	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0005813	centrosome	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0000111	nucleotide-excision repair factor 2 complex	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0071942	XPC complex	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0061695	transferase complex, transferring phosphorus-containing groups	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:0032044	DSIF complex	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0042575	DNA polymerase complex	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0055028	cortical microtubule	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0110071	cellularization cleavage furrow invagination front	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0110070	cellularization cleavage furrow	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0005811	lipid droplet	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0
GO:0043656	host intracellular region	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
GO:0043657	host cell	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
GO:0045495	pole plasm	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:0030981	cortical microtubule cytoskeleton	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0033647	host intracellular organelle	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
GO:0018995	host cellular component	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
GO:0140535	intracellular protein-containing complex	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0033646	host intracellular part	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
GO:0033643	host cell part	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
GO:0032153	cell division site	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0042025	host cell nucleus	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
GO:0033648	host intracellular membrane-bounded organelle	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
GO:0005881	cytoplasmic microtubule	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0034399	nuclear periphery	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0000439	transcription factor TFIIH core complex	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0000811	GINS complex	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0005662	DNA replication factor A complex	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0000775	chromosome, centromeric region	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0016580	Sin3 complex	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0031466	Cul5-RING ubiquitin ligase complex	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0036464	cytoplasmic ribonucleoprotein granule	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:0030670	phagocytic vesicle membrane	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0005675	transcription factor TFIIH holo complex	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0000781	chromosome, telomeric region	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0031594	neuromuscular junction	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0
GO:0000428	DNA-directed RNA polymerase complex	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0055029	nuclear DNA-directed RNA polymerase complex	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0035770	ribonucleoprotein granule	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:0030880	RNA polymerase complex	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0009898	cytoplasmic side of plasma membrane	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0005643	nuclear pore	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0070449	elongin complex	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0036375	Kibra-Ex-Mer complex	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0071598	neuronal ribonucleoprotein granule	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:0051233	spindle midzone	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0032154	cleavage furrow	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0098588	bounding membrane of organelle	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
GO:0032806	carboxy-terminal domain protein kinase complex	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0000808	origin recognition complex	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0005664	nuclear origin of replication recognition complex	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:1990316	Atg1/ULK1 kinase complex	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0098562	cytoplasmic side of membrane	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0008023	transcription elongation factor complex	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:0000307	cyclin-dependent protein kinase holoenzyme complex	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0120219	subapical part of cell	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:1990124	messenger ribonucleoprotein complex	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:0000109	nucleotide-excision repair complex	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0000124	SAGA complex	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:0098975	postsynapse of neuromuscular junction	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0031463	Cul3-RING ubiquitin ligase complex	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:0045335	phagocytic vesicle	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0072686	mitotic spindle	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0070461	SAGA-type complex	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:0005704	polytene chromosome band	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0043005	neuron projection	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0036126	sperm flagellum	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0008275	gamma-tubulin small complex	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0030666	endocytic vesicle membrane	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0000242	pericentriolar material	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0005652	nuclear lamina	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0097729	9+2 motile cilium	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:1902494	catalytic complex	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:0000923	equatorial microtubule organizing center	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0070822	Sin3-type complex	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0120025	plasma membrane bounded cell projection	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
GO:0000932	P-body	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:0106037	apicomedial cortex	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0000940	outer kinetochore	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0042995	cell projection	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
GO:0005814	centriole	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0009986	cell surface	0	0	0	0	0	1	1	0	0	1	0	0	1	1	0	0	0	0
GO:0035003	subapical complex	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
GO:0120111	neuron projection cytoplasm	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:1990023	mitotic spindle midzone	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0035371	microtubule plus-end	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
GO:0000922	spindle pole	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:1990752	microtubule end	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
GO:0016006	Nebenkern	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0098592	cytoplasmic side of apical plasma membrane	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0045179	apical cortex	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
GO:0005828	kinetochore microtubule	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0000930	gamma-tubulin complex	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0098552	side of membrane	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0
GO:0031514	motile cilium	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0031975	envelope	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
GO:0031967	organelle envelope	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
GO:0016007	mitochondrial derivative	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0000123	histone acetyltransferase complex	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:0016028	rhabdomere	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GO:0035996	rhabdomere microvillus	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GO:0005902	microvillus	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
GO:0098858	actin-based cell projection	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0
GO:0033583	rhabdomere membrane	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
GO:0016027	inaD signaling complex	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
GO:0042385	myosin III complex	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
GO:0019897	extrinsic component of plasma membrane	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GO:0098839	postsynaptic density membrane	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GO:0099634	postsynaptic specialization membrane	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GO:0035997	rhabdomere microvillus membrane	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GO:0031528	microvillus membrane	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GO:0019898	extrinsic component of membrane	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GO:0016461	unconventional myosin complex	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
GO:0046658	anchored component of plasma membrane	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
GO:0031253	cell projection membrane	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GO:0032279	asymmetric synapse	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GO:0098984	neuron to neuron synapse	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GO:0014069	postsynaptic density	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GO:0098797	plasma membrane protein complex	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0
GO:0009897	external side of plasma membrane	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
GO:0099572	postsynaptic specialization	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GO:0031225	anchored component of membrane	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
GO:0016020	membrane	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0
GO:0005829	cytosol	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0
GO:0005739	mitochondrion	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0
GO:0017133	mitochondrial electron transfer flavoprotein complex	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0045251	electron transfer flavoprotein complex	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0031984	organelle subcompartment	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0005946	alpha,alpha-trehalose-phosphate synthase complex (UDP-forming)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0042175	nuclear outer membrane-endoplasmic reticulum membrane network	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0
GO:0005789	endoplasmic reticulum membrane	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0
GO:0098827	endoplasmic reticulum subcompartment	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0
GO:0031983	vesicle lumen	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0005960	glycine cleavage complex	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0005921	gap junction	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0005797	Golgi medial cisterna	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0005783	endoplasmic reticulum	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0
GO:0030314	junctional membrane complex	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GO:0005899	insulin receptor complex	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GO:0031045	dense core granule	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GO:0030285	integral component of synaptic vesicle membrane	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GO:0098563	intrinsic component of synaptic vesicle membrane	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GO:0031254	cell trailing edge	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GO:0098794	postsynapse	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GO:0009353	mitochondrial oxoglutarate dehydrogenase complex	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GO:0045252	oxoglutarate dehydrogenase complex	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GO:0030672	synaptic vesicle membrane	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GO:0099501	exocytic vesicle membrane	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GO:0005844	polysome	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GO:0098573	intrinsic component of mitochondrial membrane	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GO:0031252	cell leading edge	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GO:0045283	fumarate reductase complex	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GO:0045281	succinate dehydrogenase complex	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GO:0045273	respiratory chain complex II	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GO:0045257	succinate dehydrogenase complex (ubiquinone)	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GO:0099568	cytoplasmic region	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GO:0031301	integral component of organelle membrane	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GO:0005749	mitochondrial respiratory chain complex II, succinate dehydrogenase complex (ubiquinone)	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GO:0030864	cortical actin cytoskeleton	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
GO:0031300	intrinsic component of organelle membrane	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GO:0005703	polytene chromosome puff	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
GO:0030141	secretory granule	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GO:0005743	mitochondrial inner membrane	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GO:0070847	core mediator complex	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
GO:0019866	organelle inner membrane	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GO:0005818	aster	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GO:0030658	transport vesicle membrane	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GO:0032991	protein-containing complex	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0
GO:0005778	peroxisomal membrane	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GO:0031903	microbody membrane	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GO:0044295	axonal growth cone	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GO:0005787	signal peptidase complex	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GO:0005616	larval serum protein complex	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GO:0140534	endoplasmic reticulum protein-containing complex	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GO:0030173	integral component of Golgi membrane	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GO:0031228	intrinsic component of Golgi membrane	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GO:0043202	lysosomal lumen	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GO:0005775	vacuolar lumen	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GO:0034663	endoplasmic reticulum chaperone complex	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GO:0008250	oligosaccharyltransferase complex	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GO:0070062	extracellular exosome	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:0098595	perivitelline space	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
GO:0043230	extracellular organelle	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:0065010	extracellular membrane-bounded organelle	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:1903561	extracellular vesicle	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:0030176	integral component of endoplasmic reticulum membrane	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0031227	intrinsic component of endoplasmic reticulum membrane	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0045271	respiratory chain complex I	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0005747	mitochondrial respiratory chain complex I	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0030964	NADH dehydrogenase complex	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0000221	vacuolar proton-transporting V-type ATPase, V1 domain	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0033178	proton-transporting two-sector ATPase complex, catalytic domain	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0051286	cell tip	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0016013	syntrophin complex	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0016469	proton-transporting two-sector ATPase complex	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0044292	dendrite terminus	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0043034	costamere	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0036157	outer dynein arm	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0060187	cell pole	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0031314	extrinsic component of mitochondrial inner membrane	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0033180	proton-transporting V-type ATPase, V1 domain	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0005832	chaperonin-containing T-complex	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0060293	germ plasm	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0101031	chaperone complex	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0030119	AP-type membrane coat adaptor complex	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0005700	polytene chromosome	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0030665	clathrin-coated vesicle membrane	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0061803	posterior cell cortex	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0005667	transcription regulator complex	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0005942	phosphatidylinositol 3-kinase complex	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0016514	SWI/SNF complex	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0090575	RNA polymerase II transcription regulator complex	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0005686	U2 snRNP	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0043186	P granule	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0061174	type I terminal bouton	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0030131	clathrin adaptor complex	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0048475	coated membrane	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0097651	phosphatidylinositol 3-kinase complex, class I	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0005943	phosphatidylinositol 3-kinase complex, class IA	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0030117	membrane coat	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0035060	brahma complex	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0033186	CAF-1 complex	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0030136	clathrin-coated vesicle	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0030135	coated vesicle	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0030125	clathrin vesicle coat	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0030662	coated vesicle membrane	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:1990533	Dom34-Hbs1 complex	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0033596	TSC1-TSC2 complex	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0030118	clathrin coat	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0016602	CCAAT-binding factor complex	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0030123	AP-3 adaptor complex	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0030532	small nuclear ribonucleoprotein complex	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0035101	FACT complex	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0000785	chromatin	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0
GO:0018444	translation release factor complex	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0035323	male germline ring canal	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0017177	glucosidase II complex	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0031248	protein acetyltransferase complex	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0060388	vitelline envelope	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
